Format Version,1.22,Take Name,Section1 No4,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.03.40.923 ÂçàÂæ?Total Frames in Take,33126,Total Exported Frames,33126,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
51,0.199219,7.50E-05,-3.90E-05,-6.50E-05,-1,-48.250427,-4.276039,31.634756,0.013572,-98.912254,-4.658944,81.045303,0.997921,1.846306,-4.150372,82.81237,0.99644,2.229214,-3.920331,-17.290878,0.994523,-98.164963,-4.37451,-20.027763,0.997544,-98.910706,-4.666095,81.043137,1.84918,-4.15052,82.799332,2.219583,-3.912485,-17.27422,-98.159187,-4.3702,-20.027145,,,,,,,,,,,,,,,,,,
52,0.203125,3.80E-05,-3.40E-05,-9.20E-05,-1,-48.242889,-3.993021,31.571009,0.007965,-98.905144,-4.382318,80.981079,0.998229,1.853365,-3.868588,82.749084,0.996754,2.237167,-3.630967,-17.354149,0.997473,-98.15696,-4.090211,-20.091967,0.999579,-98.910645,-4.380313,80.982216,1.862536,-3.876789,82.736855,2.237056,-3.627637,-17.341892,-98.158638,-4.088012,-20.093792,,,,,,,,,,,,,,,,,,
53,0.207031,8.00E-06,-4.90E-05,0,-1,-48.236423,-5.005605,31.532124,0.013255,-98.897339,-5.388577,80.943611,0.996757,1.861323,-4.893395,82.708778,0.995601,2.242301,-4.649872,-17.394457,0.997809,-98.151985,-5.090577,-20.129427,0.996578,-98.906258,-5.387687,80.94545,1.877377,-4.898594,82.707481,2.246144,-4.653964,-17.388412,-98.160583,-5.083892,-20.135393,,,,,,,,,,,,,,,,,,
54,0.210938,0.000194,-3.70E-05,-5.50E-05,-1,-48.257317,-3.724853,31.655848,0.010579,-98.919365,-4.095044,81.066284,0.998305,1.839198,-3.588105,82.833649,0.997417,2.222534,-3.38174,-17.269663,0.99558,-98.171646,-3.834523,-20.006855,0.998119,-98.915886,-4.102505,81.065018,1.841072,-3.582301,82.825104,2.213967,-3.377303,-17.257154,-98.166039,-3.827199,-20.007538,,,,,,,,,,,,,,,,,,
55,0.214844,3.50E-05,-6.50E-05,-1.20E-05,-1,-48.232231,-4.685429,31.505686,0.01002,-98.891479,-5.066885,80.918892,0.99714,1.867231,-4.569291,82.680649,0.996143,2.244845,-4.331188,-17.422602,0.999484,-98.149521,-4.77435,-20.15419,0.997213,-98.897583,-5.067963,80.922302,1.881866,-4.572127,82.681633,2.241218,-4.331482,-17.416082,-98.152496,-4.771137,-20.163973,,,,,,,,,,,,,,,,,,
56,0.21875,0.000115,-2.30E-05,-2.80E-05,-1,-48.244545,-4.473504,31.616796,0.008035,-98.908005,-4.848624,81.025726,0.998383,1.850527,-4.347541,82.796021,0.998088,2.236705,-4.125528,-17.30723,0.996571,-98.15741,-4.572323,-20.047333,0.998923,-98.907349,-4.851277,81.024727,1.855293,-4.350605,82.789467,2.229249,-4.118633,-17.29648,-98.154594,-4.571855,-20.049767,,,,,,,,,,,,,,,,,,
57,0.222656,0.000109,-4.10E-05,-7.10E-05,-1,-48.243572,-3.849233,31.592834,0.009653,-98.905174,-4.229414,81.003639,0.998121,1.853384,-3.719515,82.77021,0.996806,2.235845,-3.496219,-17.333054,0.996935,-98.15834,-3.951785,-20.069458,0.998485,-98.908691,-4.225668,81.007614,1.858963,-3.726442,82.757523,2.232462,-3.48997,-17.320564,-98.155426,-3.953582,-20.073433,,,,,,,,,,,,,,,,,,
58,0.226563,-2.00E-05,-5.20E-05,0,-1,-48.231762,-5.035878,31.517115,0.013748,-98.892334,-5.421544,80.92894,0.997641,1.866341,-4.926474,82.69342,0.994992,2.246622,-4.677476,-17.409794,0.997263,-98.147682,-5.118017,-20.144094,0.996356,-98.899673,-5.418925,80.927391,1.884025,-4.937071,82.690536,2.251854,-4.677835,-17.399935,-98.161125,-5.111151,-20.147978,,,,,,,,,,,,,,,,,,
59,0.230469,0.000198,-2.60E-05,-5.40E-05,-1,-48.25119,-3.828051,31.656582,0.011845,-98.914337,-4.197677,81.06588,0.998549,1.844186,-3.690985,82.835495,0.996319,2.229758,-3.485498,-17.267809,0.995597,-98.164368,-3.938044,-20.007238,0.99769,-98.914627,-4.196981,81.066154,1.846452,-3.692749,82.821609,2.223867,-3.477437,-17.254028,-98.158104,-3.934657,-20.005182,,,,,,,,,,,,,,,,,,
60,0.234375,4.90E-05,-6.20E-05,1.00E-05,-1,-48.235291,-4.493169,31.522707,0.009678,-98.894913,-4.87096,80.935555,0.996902,1.863796,-4.377744,82.698029,0.997073,2.242159,-4.142573,-17.405231,0.999018,-98.152206,-4.581401,-20.137533,0.997329,-98.90213,-4.874115,80.940933,1.875259,-4.375873,82.698013,2.238684,-4.147182,-17.402237,-98.151024,-4.577085,-20.146315,,,,,,,,,,,,,,,,,,
61,0.238281,0.000127,-3.50E-05,8.00E-06,-1,-48.240082,-4.659943,31.595636,0.006319,-98.902313,-5.030272,81.005867,0.998298,1.856301,-4.536376,82.773598,0.997688,2.239961,-4.316734,-17.329678,0.999085,-98.154259,-4.756392,-20.067226,0.99861,-98.904823,-5.03418,81.00692,1.864547,-4.536449,82.77179,2.237309,-4.318022,-17.324175,-98.156166,-4.751915,-20.072676,,,,,,,,,,,,,,,,,,
62,0.242188,0.000153,-6.20E-05,0,-1,-48.243309,-3.738617,31.614046,0.010231,-98.902939,-4.10719,81.026955,0.998272,1.855761,-3.611537,82.78936,0.99721,2.234146,-3.397142,-17.313938,0.996539,-98.16021,-3.8386,-20.04619,0.997748,-98.904449,-4.104146,81.031395,1.858825,-3.615369,82.778313,2.228193,-3.389767,-17.302763,-98.154251,-3.840756,-20.05032,,,,,,,,,,,,,,,,,,
63,0.246094,2.20E-05,-4.00E-05,-1.00E-06,-1,-48.227642,-5.009973,31.507965,0.012308,-98.889366,-5.391633,80.918633,0.997141,1.869261,-4.896256,82.685425,0.995463,2.251886,-4.655538,-17.417795,0.998756,-98.142357,-5.096465,-20.154406,0.996332,-98.896149,-5.392783,80.919121,1.887271,-4.901705,82.687813,2.252387,-4.658843,-17.411835,-98.151421,-5.089758,-20.162014,,,,,,,,,,,,,,,,,,
64,0.25,0.000165,-2.80E-05,-8.80E-05,-1,-48.247097,-3.97716,31.648453,0.008587,-98.909988,-4.353431,81.057961,0.997141,1.848504,-3.840051,82.827133,0.995463,2.233606,-3.628007,-17.276146,0.998756,-98.1605,-4.087152,-20.015139,0.996332,-98.910034,-4.359789,81.058037,1.849625,-3.834198,82.819176,2.22751,-3.627785,-17.268425,-98.153625,-4.079516,-20.013538,,,,,,,,,,,,,,,,,,
65,0.253906,4.30E-05,-3.60E-05,-8.70E-05,-1,-48.230518,-4.300632,31.538612,0.012256,-98.892632,-4.688859,80.94883,0.996979,1.865894,-4.176087,82.716537,0.995765,2.249405,-3.93964,-17.386694,0.996596,-98.14473,-4.397942,-20.12422,0.998404,-98.897758,-4.689891,80.949837,1.878978,-4.183581,82.706703,2.24303,-3.932606,-17.371145,-98.146034,-4.395868,-20.130445,,,,,,,,,,,,,,,,,,
66,0.257813,0.000104,-5.70E-05,1.70E-05,-1,-48.233021,-4.82733,31.571697,0.011994,-98.893082,-5.199041,80.984154,0.996971,1.865629,-4.706889,82.747444,0.996293,2.24486,-4.482756,-17.355837,0.997996,-98.149483,-4.920632,-20.088966,0.996747,-98.90033,-5.195471,80.986679,1.879131,-4.714367,82.746101,2.248668,-4.484308,-17.351725,-98.157181,-4.917723,-20.095335,,,,,,,,,,,,,,,,,,
67,0.261719,0.000194,-3.80E-05,-2.80E-05,-1,-48.241039,-3.690267,31.631657,0.00892,-98.903,-4.057633,81.042183,0.998072,1.855589,-3.556242,82.809341,0.997993,2.238732,-3.349969,-17.293961,0.996496,-98.155472,-3.797225,-20.030949,0.99852,-98.902199,-4.05873,81.043938,1.860515,-3.557392,82.801994,2.23162,-3.34321,-17.282162,-98.151833,-3.795804,-20.035711,,,,,,,,,,,,,,,,,,
68,0.265625,3.00E-06,-4.50E-05,-1.60E-05,-1,-48.223667,-4.923946,31.504154,0.015602,-98.884926,-5.308993,80.915276,0.996106,1.873706,-4.810579,82.681168,0.994062,2.255399,-4.566148,-17.422047,0.998227,-98.138855,-5.010065,-20.157766,0.996003,-98.895828,-5.307283,80.916977,1.896403,-4.819672,82.680656,2.255163,-4.567595,-17.412987,-98.147758,-5.004296,-20.166756,,,,,,,,,,,,,,,,,,
69,0.269531,9.80E-05,-4.10E-05,-5.90E-05,-1,-48.236557,-4.163542,31.638817,0.011956,-98.898186,-4.543465,81.049591,0.998257,1.860384,-4.036201,82.816216,0.996496,2.242882,-3.810791,-17.287043,0.995451,-98.151314,-4.26371,-20.023495,0.99784,-98.899048,-4.545004,81.050949,1.8641,-4.03806,82.803062,2.235326,-3.803376,-17.272604,-98.145302,-4.261252,-20.024796,,,,,,,,,,,,,,,,,,
70,0.273438,5.80E-05,-3.00E-05,-6.00E-05,-1,-48.227791,-4.115726,31.558283,0.012664,-98.890533,-4.499757,80.967888,0.996868,1.868002,-3.992405,82.736816,0.995526,2.252743,-3.758907,-17.366421,0.996551,-98.141388,-4.211836,-20.105162,0.998392,-98.895256,-4.498756,80.97065,1.880607,-4.001947,82.724426,2.248063,-3.751512,-17.349184,-98.143616,-4.211038,-20.112915,,,,,,,,,,,,,,,,,,
71,0.277344,5.30E-05,-5.10E-05,-5.00E-06,-1,-48.227154,-4.955476,31.549509,0.011376,-98.887863,-5.334496,80.961227,0.997768,1.870792,-4.838162,82.725952,0.995928,2.251383,-4.603652,-17.377302,0.99815,-98.142921,-5.045593,-20.111839,0.996778,-98.89061,-5.33894,80.95665,1.886863,-4.842777,82.729118,2.251315,-4.604,-17.36993,-98.154205,-5.038437,-20.117897,,,,,,,,,,,,,,,,,,
72,0.28125,0.000191,-3.60E-05,-4.00E-05,-1,-48.239475,-3.704322,31.646408,0.009822,-98.901619,-4.073265,81.056747,0.998161,1.856957,-3.569363,82.824287,0.997347,2.240472,-3.362454,-17.279011,0.99607,-98.153709,-3.812206,-20.016384,0.9986,-98.897408,-4.079876,81.054939,1.858118,-3.565525,82.815445,2.234462,-3.357779,-17.266268,-98.151222,-3.805244,-20.016619,,,,,,,,,,,,,,,,,,
73,0.285156,2.30E-05,-5.20E-05,-2.00E-06,-1,-48.217773,-4.794666,31.507469,0.017611,-98.878326,-5.176405,80.919342,0.995225,1.880351,-4.680702,82.683739,0.994801,2.260592,-4.440151,-17.419491,0.997317,-98.133713,-4.881405,-20.153709,0.995047,-98.888611,-5.177111,80.925858,1.898685,-4.683638,82.682976,2.26505,-4.448845,-17.413481,-98.143311,-4.87277,-20.165085,,,,,,,,,,,,,,,,,,
74,0.289063,8.30E-05,-2.80E-05,-4.70E-05,-1,-48.235825,-4.34969,31.628969,0.009003,-98.898766,-4.729929,81.038406,0.998169,1.85978,-4.225065,82.807693,0.996917,2.244908,-3.996634,-17.295561,0.996627,-98.149223,-4.447134,-20.034653,0.999284,-98.901924,-4.73032,81.037567,1.867874,-4.231277,82.797035,2.23986,-3.990146,-17.282705,-98.147751,-4.44467,-20.035509,,,,,,,,,,,,,,,,,,
75,0.292969,9.10E-05,-2.10E-05,-4.60E-05,-1,-48.224419,-3.954375,31.580332,0.009851,-98.887978,-4.333699,80.98912,0.99772,1.870532,-3.829069,82.759689,0.995939,2.256941,-3.602224,-17.343559,0.997541,-98.137154,-4.052507,-20.083923,0.998949,-98.89579,-4.32842,80.991936,1.882844,-3.840739,82.747246,2.256913,-3.597265,-17.330696,-98.139496,-4.051832,-20.087255,,,,,,,,,,,,,,,,,,
76,0.296875,8.00E-06,-3.50E-05,2.90E-05,-1,-48.216911,-5.031199,31.532593,0.01313,-98.879234,-5.411169,80.942657,0.997303,1.879401,-4.92189,82.710655,0.995188,2.263211,-4.678455,-17.392572,0.997924,-98.131027,-5.113279,-20.130362,0.996455,-98.887108,-5.41194,80.94136,1.897827,-4.928844,82.71006,2.266675,-4.681706,-17.385571,-98.142227,-5.10481,-20.135412,,,,,,,,,,,,,,,,,,
77,0.300781,0.000194,-3.90E-05,-4.00E-05,-1,-48.236565,-3.771169,31.656445,0.009208,-98.898376,-4.139805,81.067131,0.999142,1.860213,-3.635896,82.833992,0.99688,2.243049,-3.429606,-17.269321,0.996847,-98.151146,-3.87937,-20.006012,0.997924,-98.898735,-4.143776,81.068169,1.859798,-3.63107,82.821831,2.240375,-3.429078,-17.259289,-98.145927,-3.870742,-20.002722,,,,,,,,,,,,,,,,,,
78,0.304688,4.70E-05,-4.20E-05,-1.50E-05,-1,-48.214088,-4.636857,31.516201,0.014176,-98.875656,-5.017507,80.927032,0.996315,1.882963,-4.519121,82.693535,0.99579,2.265297,-4.283414,-17.409716,0.998032,-98.128944,-4.727387,-20.146027,0.995687,-98.881645,-5.020767,80.933815,1.896599,-4.518942,82.692322,2.267233,-4.289883,-17.402655,-98.136337,-4.720407,-20.158461,,,,,,,,,,,,,,,,,,
79,0.308594,8.00E-05,-2.60E-05,-6.00E-06,-1,-48.227985,-4.548094,31.610966,0.010149,-98.891106,-4.924498,81.020233,0.997518,1.867466,-4.427914,82.789856,0.996645,2.252929,-4.19886,-17.313402,0.997053,-98.14122,-4.641104,-20.052813,0.998634,-98.892723,-4.929126,81.018524,1.878808,-4.432411,82.784187,2.246578,-4.194452,-17.300798,-98.143333,-4.637058,-20.058071,,,,,,,,,,,,,,,,,,
80,0.3125,0.000144,-3.90E-05,-1.10E-05,-1,-48.222675,-3.818674,31.602558,0.007425,-98.884552,-4.189263,81.013161,0.998229,1.874067,-3.69143,82.780151,0.997397,2.257001,-3.475195,-17.32313,0.998354,-98.13723,-3.918809,-20.05995,0.998596,-98.88723,-4.188242,81.016556,1.88141,-3.695225,82.773399,2.256531,-3.473718,-17.314253,-98.139175,-3.916612,-20.065723,,,,,,,,,,,,,,,,,,
81,0.316406,7.00E-06,-2.40E-05,-6.00E-06,-1,-48.212521,-5.048598,31.514246,0.017011,-98.875847,-5.432258,80.923241,0.996141,1.882706,-4.935914,82.693359,0.994313,2.268601,-4.692179,-17.409853,0.997535,-98.125534,-5.13404,-20.149763,0.995,-98.885345,-5.427536,80.923706,1.904449,-4.947838,82.694847,2.273215,-4.693384,-17.403381,-98.139214,-5.129917,-20.158587,,,,,,,,,,,,,,,,,,
82,0.320313,0.000147,-3.00E-05,-4.40E-05,-1,-48.231358,-3.885347,31.658623,0.010478,-98.894104,-4.259027,81.068306,0.998581,1.864452,-3.754488,82.837135,0.996933,2.249185,-3.538788,-17.266148,0.99616,-98.144966,-3.989087,-20.004793,0.997847,-98.89492,-4.258982,81.068565,1.867334,-3.755601,82.826515,2.242597,-3.532186,-17.254951,-98.138718,-3.98541,-20.002661,,,,,,,,,,,,,,,,,,
83,0.324219,5.50E-05,-3.20E-05,-3.70E-05,-1,-48.209488,-4.44686,31.527393,0.010688,-98.872047,-4.828895,80.937195,0.997079,1.886513,-4.326107,82.705734,0.996101,2.27087,-4.092031,-17.397505,0.998714,-98.123283,-4.540408,-20.135849,0.997418,-98.880577,-4.828673,80.940262,1.901664,-4.330669,82.703621,2.264934,-4.090117,-17.390776,-98.122971,-4.538814,-20.143518,,,,,,,,,,,,,,,,,,
84,0.328125,0.000116,-3.40E-05,1.70E-05,-1,-48.220074,-4.734378,31.584345,0.007674,-98.882423,-5.104887,80.994453,0.997904,1.876213,-4.612736,82.762405,0.996922,2.260074,-4.390997,-17.340858,0.999056,-98.134148,-4.828894,-20.078621,0.998444,-98.886864,-5.108535,80.994118,1.888344,-4.615056,82.761276,2.256609,-4.391639,-17.334911,-98.136795,-4.824105,-20.083855,,,,,,,,,,,,,,,,,,
85,0.332031,0.000157,-4.00E-05,-1.80E-05,-1,-48.224213,-3.72452,31.626627,0.007148,-98.885925,-4.094501,81.037384,0.998388,1.872681,-3.595289,82.80407,0.997971,2.255309,-3.381638,-17.299223,0.997503,-98.138916,-3.826651,-20.035721,0.99899,-98.887283,-4.096286,81.039848,1.877584,-3.594953,82.796379,2.251351,-3.379637,-17.289305,-98.137215,-3.82247,-20.039433,,,,,,,,,,,,,,,,,,
86,0.335938,-6.00E-06,-3.70E-05,2.80E-05,-1,-48.206772,-5.002092,31.502907,0.017315,-98.868828,-5.383564,80.913239,0.995569,1.889825,-4.894045,82.680687,0.994162,2.273075,-4.647861,-17.42252,0.997529,-98.12117,-5.082898,-20.159769,0.995424,-98.880867,-5.381298,80.91526,1.912486,-4.902489,82.680786,2.276689,-4.653137,-17.416592,-98.132523,-5.075259,-20.167831,,,,,,,,,,,,,,,,,,
87,0.339844,0.000119,-2.60E-05,-5.20E-05,-1,-48.223801,-4.047528,31.648659,0.01019,-98.886955,-4.424747,81.057892,0.99851,1.871567,-3.918732,82.827583,0.997204,2.257142,-3.697458,-17.275673,0.996069,-98.136978,-4.149174,-20.015173,0.998027,-98.888115,-4.427198,81.058243,1.875395,-3.918227,82.818207,2.248864,-3.692227,-17.264822,-98.130386,-4.145637,-20.01543,,,,,,,,,,,,,,,,,,
88,0.34375,2.30E-05,-2.40E-05,-4.30E-05,-1,-48.209438,-4.252284,31.546068,0.008969,-98.872795,-4.638051,80.955032,0.997738,1.885742,-4.134238,82.725212,0.996598,2.271704,-3.893755,-17.377995,0.997816,-98.122414,-4.343091,-20.117971,0.998879,-98.878555,-4.635333,80.956116,1.896962,-4.142362,82.717361,2.267842,-3.887623,-17.367474,-98.123199,-4.343222,-20.122049,,,,,,,,,,,,,,,,,,
89,0.347656,9.30E-05,-4.60E-05,2.00E-05,-1,-48.211514,-4.892525,31.562387,0.012516,-98.872719,-5.265115,80.973656,0.996688,1.885954,-4.773593,82.739296,0.996299,2.267498,-4.547085,-17.36397,0.998013,-98.126785,-4.984309,-20.099432,0.996485,-98.879761,-5.262087,80.977715,1.899166,-4.779403,82.738022,2.270925,-4.549437,-17.360081,-98.134132,-4.981041,-20.107389,,,,,,,,,,,,,,,,,,
90,0.351563,0.000207,-3.00E-05,-8.00E-06,-1,-48.221306,-3.69586,31.640005,0.006893,-98.884064,-4.059906,81.049751,0.999019,1.874529,-3.562389,82.818481,0.997685,2.259247,-3.358862,-17.28483,0.997793,-98.134933,-3.802284,-20.02338,0.99861,-98.886665,-4.059323,81.052452,1.877401,-3.561378,82.810211,2.256058,-3.357034,-17.277411,-98.130806,-3.798062,-20.023399,,,,,,,,,,,,,,,,,,
91,0.355469,2.60E-05,-3.70E-05,1.10E-05,-1,-48.202431,-4.906868,31.497412,0.015066,-98.864487,-5.28693,80.907745,0.995779,1.894139,-4.793893,82.675201,0.994955,2.277434,-4.554023,-17.428015,0.998558,-98.116798,-4.992627,-20.165287,0.995641,-98.873436,-5.281989,80.91272,1.913307,-4.802732,82.676407,2.276966,-4.553936,-17.422264,-98.12397,-4.99219,-20.177483,,,,,,,,,,,,,,,,,,
92,0.359375,9.30E-05,-3.20E-05,-6.50E-05,-1,-48.217537,-4.230794,31.638258,0.008361,-98.880035,-4.611922,81.048134,0.998309,1.878496,-4.103407,82.816559,0.998008,2.262775,-3.876846,-17.286707,0.996365,-98.131363,-4.331003,-20.02494,0.998958,-98.87841,-4.615631,81.04744,1.882837,-4.104666,82.809036,2.255683,-3.870383,-17.27442,-98.129425,-4.328704,-20.028065,,,,,,,,,,,,,,,,,,
93,0.363281,5.20E-05,-1.30E-05,-4.60E-05,-1,-48.210758,-4.072652,31.562943,0.010189,-98.875198,-4.455919,80.97081,0.997408,1.883291,-3.951313,82.743187,0.996423,2.271466,-3.716597,-17.360031,0.997653,-98.122589,-4.16678,-20.1022,0.998327,-98.880791,-4.451318,80.976089,1.893457,-3.960175,82.732811,2.268241,-3.710455,-17.347864,-98.122704,-4.168805,-20.109497,,,,,,,,,,,,,,,,,,
94,0.367188,5.40E-05,-8.00E-06,-2.00E-06,-1,-48.205208,-4.997596,31.541325,0.014514,-98.870117,-5.376211,80.948753,0.996332,1.888394,-4.880425,82.722008,0.995265,2.277479,-4.646175,-17.381203,0.998277,-98.116585,-5.087573,-20.124264,0.995612,-98.878677,-5.376414,80.949829,1.907419,-4.88534,82.725296,2.280399,-4.651255,-17.378052,-98.127228,-5.079972,-20.132822,,,,,,,,,,,,,,,,,,
95,0.371094,0.000198,-8.00E-06,-5.00E-05,-1,-48.220371,-3.727436,31.651485,0.009974,-98.885254,-4.096655,81.058998,0.997714,1.873214,-3.590778,82.832161,0.99742,2.26229,-3.38529,-17.271132,0.996225,-98.131729,-3.837023,-20.014086,0.998668,-98.885605,-4.09625,81.058983,1.881191,-3.593993,82.825096,2.254052,-3.376352,-17.257601,-98.129799,-3.835051,-20.01827,,,,,,,,,,,,,,,,,,
96,0.375,7.50E-05,-4.10E-05,2.00E-06,-1,-48.199276,-4.760094,31.50709,0.01866,-98.860977,-5.136205,80.917824,0.994205,1.897655,-4.641246,82.684517,0.994209,2.280228,-4.411154,-17.418732,0.99808,-98.114014,-4.851768,-20.155243,0.994845,-98.873657,-5.127412,80.926231,1.919501,-4.652188,82.68531,2.280457,-4.410845,-17.413898,-98.120468,-4.853582,-20.170334,,,,,,,,,,,,,,,,,,
97,0.378906,0.000118,-8.00E-06,-1.20E-05,-1,-48.211758,-4.431776,31.621073,0.010237,-98.876694,-4.805037,81.028511,0.997579,1.881815,-4.307122,82.801773,0.996742,2.270952,-4.08565,-17.30147,0.996565,-98.1231,-4.529294,-20.044531,0.998877,-98.880661,-4.806123,81.029533,1.89167,-4.31285,82.791397,2.264744,-4.08003,-17.28787,-98.121902,-4.527146,-20.048574,,,,,,,,,,,,,,,,,,
98,0.382813,8.10E-05,-1.90E-05,-4.60E-05,-1,-48.207729,-3.915478,31.584188,0.010336,-98.871513,-4.295838,80.992744,0.997539,1.88699,-3.791121,82.763779,0.996303,2.273854,-3.562301,-17.339464,0.996634,-98.120224,-4.012651,-20.080297,0.999188,-98.875542,-4.294491,80.994972,1.897016,-3.799752,82.750877,2.270308,-3.555998,-17.323217,-98.121323,-4.011442,-20.084454,,,,,,,,,,,,,,,,,,
99,0.386719,-1.00E-06,-2.50E-05,3.20E-05,-1,-48.199055,-5.052125,31.527414,0.014978,-98.862297,-5.432711,80.936539,0.996159,1.896307,-4.944016,82.706406,0.995079,2.281979,-4.698774,-17.396801,0.998168,-98.112213,-5.132999,-20.136469,0.995617,-98.871811,-5.431416,80.937531,1.916245,-4.950417,82.709259,2.285047,-4.703016,-17.393698,-98.123047,-5.126311,-20.144596,,,,,,,,,,,,,,,,,,
100,0.390625,0.000193,-1.70E-05,-3.10E-05,-1,-48.215542,-3.815238,31.65514,0.008093,-98.879532,-4.183062,81.063583,0.999077,1.878984,-3.68096,82.834885,0.997311,2.266239,-3.474485,-17.2684,0.997104,-98.127846,-3.922447,-20.009514,0.998416,-98.880714,-4.184983,81.064568,1.880537,-3.678035,82.824974,2.262543,-3.47315,-17.259008,-98.123566,-3.915611,-20.007618,,,,,,,,,,,,,,,,,,
101,0.394531,4.40E-05,-4.10E-05,1.10E-05,-1,-48.198502,-4.578404,31.521141,0.012414,-98.860222,-4.956607,80.931839,0.996748,1.898415,-4.463548,82.698586,0.995211,2.281018,-4.2274,-17.40465,0.998731,-98.113228,-4.666063,-20.141207,0.996896,-98.868515,-4.959186,80.934631,1.916096,-4.466218,82.696266,2.279104,-4.230105,-17.396553,-98.118576,-4.659051,-20.150627,,,,,,,,,,,,,,,,,,
102,0.398438,0.000109,-3.60E-05,-3.00E-06,-1,-48.20694,-4.62507,31.600292,0.008242,-98.869118,-4.998343,81.010567,0.998172,1.889501,-4.502268,82.778198,0.997166,2.273034,-4.278937,-17.325066,0.998453,-98.121178,-4.720729,-20.062521,0.997968,-98.870384,-5.000198,81.010025,1.899539,-4.506557,82.776825,2.271765,-4.277285,-17.31797,-98.126884,-4.717828,-20.068441,,,,,,,,,,,,,,,,,,
103,0.402344,0.000148,-2.40E-05,-3.00E-05,-1,-48.207043,-3.79179,31.608425,0.007058,-98.870361,-4.163844,81.017525,0.998172,1.888178,-3.662229,82.787506,0.997166,2.274066,-3.446849,-17.315771,0.998453,-98.120049,-3.894239,-20.055559,0.997968,-98.870804,-4.162283,81.020439,1.893341,-3.666063,82.781662,2.270617,-3.442141,-17.306459,-98.120384,-3.894866,-20.06135,,,,,,,,,,,,,,,,,,
104,0.40625,1.80E-05,-1.40E-05,0,-1,-48.19487,-5.040045,31.514183,0.015472,-98.859222,-5.421938,80.922157,0.996911,1.899313,-4.92685,82.694305,0.99447,2.287257,-4.68538,-17.408888,0.997825,-98.106834,-5.126012,-20.150848,0.995322,-98.864677,-5.42224,80.920242,1.920181,-4.935416,82.696274,2.2883,-4.684624,-17.399702,-98.121056,-5.119978,-20.16045,,,,,,,,,,,,,,,,,,
105,0.410156,0.000136,-1.80E-05,-8.00E-06,-1,-48.211494,-3.951024,31.651485,0.011479,-98.875435,-4.322119,81.059952,0.997978,1.883108,-3.824819,82.831192,0.997494,2.270233,-3.607045,-17.272078,0.995022,-98.123878,-4.050112,-20.013113,0.998027,-98.873009,-4.32892,81.057594,1.886671,-3.822577,82.82309,2.259081,-3.599823,-17.257542,-98.118965,-4.045187,-20.013693,,,,,,,,,,,,,,,,,,
106,0.414063,5.20E-05,-1.80E-05,-5.90E-05,-1,-48.195301,-4.38439,31.534164,0.012306,-98.859222,-4.768906,80.942558,0.996693,1.899272,-4.261741,82.71389,0.995131,2.286393,-4.027092,-17.389332,0.998312,-98.107666,-4.479825,-20.130463,0.997557,-98.866837,-4.770261,80.944984,1.916429,-4.267508,82.708397,2.282217,-4.025353,-17.37841,-98.111633,-4.474699,-20.139626,,,,,,,,,,,,,,,,,,
107,0.417969,9.60E-05,-5.00E-05,4.30E-05,-1,-48.201195,-4.800351,31.580765,0.010474,-98.862022,-5.17028,80.992439,0.997633,1.896676,-4.683415,82.757278,0.996231,2.277449,-4.457559,-17.345987,0.998927,-98.116875,-4.89015,-20.08066,0.996735,-98.865631,-5.174752,80.992188,1.911497,-4.685769,82.759109,2.276594,-4.460114,-17.340807,-98.125076,-4.883081,-20.089048,,,,,,,,,,,,,,,,,,
108,0.421875,0.000165,-4.00E-05,0,-1,-48.20607,-3.7246,31.62612,0.005972,-98.867821,-4.092025,81.036865,0.998697,1.890805,-3.596327,82.803589,0.998194,2.273489,-3.384262,-17.299711,0.997354,-98.12075,-3.825789,-20.036255,0.999782,-98.866272,-4.095548,81.036377,1.894741,-3.596984,82.79583,2.270638,-3.381496,-17.288097,-98.122421,-3.820705,-20.038546,,,,,,,,,,,,,,,,,,
109,0.425781,1.80E-05,-1.40E-05,-7.00E-06,-1,-48.19136,-4.979058,31.505104,0.017658,-98.855721,-5.36167,80.913071,0.995654,1.902815,-4.865076,82.685242,0.994424,2.290767,-4.623675,-17.417959,0.997774,-98.103317,-5.065809,-20.159933,0.994491,-98.864197,-5.359872,80.915764,1.923583,-4.871358,82.690315,2.293979,-4.628178,-17.415218,-98.115875,-5.060526,-20.171841,,,,,,,,,,,,,,,,,,
