Format Version,1.22,Take Name,Section1 No2,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.12.38.256 ÂçàÂæ?Total Frames in Take,33131,Total Exported Frames,33131,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.203125,0.000161,5.50E-05,-0.000106,-1,-48.243919,-2.556999,31.638603,0.069036,-98.915009,-2.935508,81.03968,0.984805,1.843177,-2.418505,82.825615,0.982528,2.244897,-2.205619,-17.277599,0.970083,-98.148735,-2.668366,-20.033281,0.993548,-98.897461,-2.968475,81.012871,1.891489,-2.453923,82.778549,2.181347,-2.135153,-17.169775,-98.155502,-2.665005,-20.06072,,,,,,,,,,,,,,,,,,
53,0.207031,0.000273,6.50E-05,-7.30E-05,-1,-48.261715,-3.054184,31.632322,0.066436,-98.933792,-3.418379,81.032501,0.985093,1.824394,-2.907554,82.820282,0.98377,2.22807,-2.716997,-17.282974,0.972864,-98.165527,-3.173806,-20.04052,0.991837,-98.917168,-3.452753,81.011108,1.870796,-2.934474,82.783722,2.165184,-2.654644,-17.186935,-98.169952,-3.170501,-20.072952,,,,,,,,,,,,,,,,,,
54,0.210938,0.000196,9.80E-05,-0.000163,-1,-48.276283,-4.135023,31.615585,0.067507,-98.951546,-4.515883,81.012367,0.984731,1.806423,-3.987179,82.80687,0.982466,2.216667,-3.781277,-17.296337,0.97316,-98.176674,-4.255752,-20.060566,0.992136,-98.94088,-4.54248,80.993782,1.856532,-4.021678,82.764465,2.157339,-3.717517,-17.198204,-98.181595,-4.254926,-20.092413,,,,,,,,,,,,,,,,,,
55,0.214844,0.000211,6.10E-05,-8.50E-05,-1,-48.282383,-5.38063,31.614807,0.067741,-98.954094,-5.752089,81.015305,0.984687,1.804084,-5.239137,82.802429,0.981632,2.207045,-5.036244,-17.300814,0.973016,-98.186569,-5.495053,-20.057686,0.992924,-98.946892,-5.77817,80.991302,1.859718,-5.277591,82.760284,2.147055,-4.971161,-17.202503,-98.19239,-5.492259,-20.084501,,,,,,,,,,,,,,,,,,
56,0.21875,0.000229,2.50E-05,-1.50E-05,-1,-48.274597,-6.337147,31.635273,0.070116,-98.942787,-6.699767,81.039444,0.984063,1.815595,-6.20076,82.819267,0.982183,2.211351,-6.001557,-17.284006,0.972576,-98.182526,-6.446506,-20.033613,0.991061,-98.934013,-6.730114,81.018616,1.869992,-6.232473,82.781891,2.145311,-5.937583,-17.187992,-98.18367,-6.443998,-20.065773,,,,,,,,,,,,,,,,,,
57,0.222656,0.000161,-1.00E-06,-3.90E-05,-1,-48.251629,-6.677014,31.649914,0.067806,-98.917198,-7.048835,81.056717,0.984444,1.841251,-6.545243,82.831276,0.982059,2.231713,-6.332298,-17.27198,0.974309,-98.162277,-6.781682,-20.016346,0.991382,-98.90802,-7.075014,81.038467,1.89442,-6.579439,82.793694,2.172851,-6.270518,-17.177059,-98.168732,-6.780417,-20.050516,,,,,,,,,,,,,,,,,,
58,0.226563,0.000166,-1.00E-05,-3.70E-05,-1,-48.23341,-6.235223,31.638029,0.066129,-98.898094,-6.606272,81.045738,0.984887,1.860388,-6.103037,82.818504,0.982497,2.249055,-5.891272,-17.284773,0.974623,-98.144981,-6.340311,-20.027344,0.991864,-98.89035,-6.6328,81.029724,1.911207,-6.134662,82.777985,2.192462,-5.832696,-17.191046,-98.149757,-6.337638,-20.059946,,,,,,,,,,,,,,,,,,
59,0.230469,0.000204,-2.00E-05,-2.50E-05,-1,-48.220573,-5.204549,31.616405,0.067487,-98.884293,-5.570641,81.025139,0.984443,1.874235,-5.069673,82.795876,0.982109,2.260938,-4.865515,-17.307423,0.97487,-98.133179,-5.31237,-20.04797,0.99109,-98.877686,-5.594116,81.00808,1.928486,-5.104954,82.759682,2.201854,-4.803648,-17.21554,-98.137627,-5.312891,-20.081915,,,,,,,,,,,,,,,,,,
60,0.234375,0.000252,9.00E-06,-0.000105,-1,-48.220058,-3.942818,31.610046,0.066747,-98.886551,-4.312247,81.015915,0.98493,1.871798,-3.795116,82.792374,0.982245,2.264205,-3.600428,-17.310921,0.973291,-98.129677,-4.063481,-20.057178,0.992787,-98.875565,-4.340007,80.993187,1.923586,-3.830244,82.751442,2.205684,-3.536484,-17.212351,-98.13726,-4.060507,-20.086483,,,,,,,,,,,,,,,,,,
61,0.238281,0.000251,1.70E-05,-6.80E-05,-1,-48.22818,-2.931146,31.62402,0.067014,-98.895554,-3.296951,81.029022,0.985004,1.862813,-2.787266,82.807205,0.983959,2.256948,-2.592368,-17.296083,0.972402,-98.136917,-3.047999,-20.044062,0.991621,-98.880814,-3.33164,81.007805,1.90946,-2.812837,82.770538,2.191312,-2.530328,-17.201122,-98.137375,-3.044879,-20.075474,,,,,,,,,,,,,,,,,,
62,0.242188,0.000154,4.20E-05,-0.000149,-1,-48.238857,-2.544432,31.634689,0.071954,-98.908661,-2.928012,81.037064,0.98404,1.849532,-2.402256,82.820427,0.982782,2.248682,-2.188004,-17.282806,0.969545,-98.144981,-2.659458,-20.035934,0.99168,-98.891273,-2.958505,81.0158,1.896604,-2.436428,82.774887,2.18015,-2.114747,-17.176048,-98.146309,-2.661769,-20.069292,,,,,,,,,,,,,,,,,,
63,0.246094,0.00024,7.60E-05,-9.30E-05,-1,-48.259136,-2.871287,31.631794,0.070728,-98.932304,-3.240648,81.030815,0.984248,1.825824,-2.726001,82.820877,0.983648,2.231728,-2.528971,-17.28236,0.970423,-98.161789,-2.989526,-20.042162,0.990952,-98.912148,-3.278039,81.006866,1.872856,-2.753185,82.784607,2.160557,-2.459907,-17.181551,-98.162933,-2.988931,-20.076641,,,,,,,,,,,,,,,,,,
64,0.25,0.000218,8.70E-05,-0.00012,-1,-48.274673,-3.846659,31.616598,0.066238,-98.948936,-4.220998,81.014473,0.985,1.809128,-3.700947,82.806808,0.982534,2.217274,-3.499398,-17.296412,0.973746,-98.176163,-3.965292,-20.058487,0.992482,-98.936653,-4.250266,80.992676,1.8599,-3.733925,82.767921,2.158938,-3.437162,-17.199354,-98.184563,-3.961341,-20.089212,,,,,,,,,,,,,,,,,,
65,0.253906,0.000268,8.00E-05,-8.80E-05,-1,-48.283043,-5.081746,31.611309,0.067759,-98.956596,-5.447916,81.009972,0.984484,1.801524,-4.934083,82.800774,0.982236,2.208207,-4.742593,-17.302475,0.974167,-98.185303,-5.202392,-20.063032,0.991354,-98.949852,-5.47023,80.991814,1.855357,-4.971138,82.763206,2.14758,-4.678284,-17.209408,-98.188179,-5.204609,-20.09536,,,,,,,,,,,,,,,,,,
66,0.257813,0.00019,4.60E-05,-7.20E-05,-1,-48.278339,-6.146085,31.629923,0.066505,-98.948563,-6.518379,81.031952,0.984954,1.809698,-6.007997,82.816017,0.983047,2.209604,-5.800879,-17.28722,0.973583,-98.184097,-6.257087,-20.041048,0.991911,-98.938194,-6.545591,81.014931,1.85837,-6.039824,82.774864,2.150131,-5.739108,-17.192144,-98.18676,-6.256223,-20.073063,,,,,,,,,,,,,,,,,,
67,0.261719,0.000186,8.00E-06,-3.90E-05,-1,-48.256157,-6.664536,31.648926,0.066668,-98.922684,-7.033889,81.054764,0.984954,1.835737,-6.530206,82.831245,0.983047,2.228126,-6.322263,-17.272018,0.973583,-98.16581,-6.771786,-20.018291,0.991911,-98.912148,-7.060358,81.036942,1.886224,-6.562449,82.796356,2.1674,-6.259833,-17.180161,-98.169792,-6.772555,-20.052359,,,,,,,,,,,,,,,,,,
68,0.265625,0.000179,-2.20E-05,-2.90E-05,-1,-48.235893,-6.407096,31.64085,0.069654,-98.899376,-6.776107,81.049812,0.984105,1.859162,-6.274448,82.820084,0.982145,2.245381,-6.065167,-17.283205,0.973118,-98.148735,-6.512661,-20.023291,0.990978,-98.889969,-6.805036,81.032494,1.911628,-6.306602,82.780571,2.182857,-6.002328,-17.186434,-98.15168,-6.51135,-20.0581,,,,,,,,,,,,,,,,,,
69,0.269531,0.000152,-1.00E-05,-0.000124,-1,-48.220337,-5.495361,31.617985,0.067484,-98.88501,-5.876616,81.025627,0.984595,1.873385,-5.356001,82.798492,0.981623,2.262123,-5.14125,-17.304764,0.973992,-98.131851,-5.607578,-20.047438,0.992307,-98.878082,-5.901062,81.005341,1.928241,-5.393332,82.757675,2.204383,-5.077738,-17.208035,-98.138687,-5.605489,-20.077684,,,,,,,,,,,,,,,,,,
70,0.273438,0.000187,-1.00E-05,-0.000142,-1,-48.21513,-4.232386,31.608723,0.069295,-98.879791,-4.612035,81.016396,0.984213,1.878589,-4.087636,82.789246,0.981285,2.267316,-3.879854,-17.314047,0.973131,-98.126625,-4.35002,-20.05669,0.992075,-98.876884,-4.632826,80.99926,1.933758,-4.127036,82.743706,2.207798,-3.814708,-17.215549,-98.128769,-4.350431,-20.086697,,,,,,,,,,,,,,,,,,
71,0.277344,0.00031,2.10E-05,-9.90E-05,-1,-48.224079,-3.121991,31.617598,0.065456,-98.89183,-3.485108,81.022232,0.985199,1.86649,-2.968932,82.801178,0.984033,2.261423,-2.785856,-17.302145,0.973947,-98.132401,-3.248069,-20.050877,0.991365,-98.878929,-3.516525,81.004868,1.91274,-2.995111,82.76548,2.199825,-2.726587,-17.210693,-98.133606,-3.246179,-20.084053,,,,,,,,,,,,,,,,,,
72,0.28125,0.000123,4.50E-05,-0.00017,-1,-48.233059,-2.567806,31.633682,0.06999,-98.903137,-2.956662,81.035736,0.984616,1.855019,-2.426799,82.819733,0.983443,2.254754,-2.206138,-17.283484,0.969556,-98.13887,-2.681624,-20.037241,0.992395,-98.884285,-2.990913,81.012848,1.899548,-2.457169,82.774117,2.187043,-2.135424,-17.177256,-98.140388,-2.680708,-20.068041,,,,,,,,,,,,,,,,,,
73,0.285156,0.000183,6.20E-05,-0.000103,-1,-48.252487,-2.730648,31.633682,0.069475,-98.924294,-3.106748,81.03405,0.984674,1.833875,-2.590202,82.821411,0.984153,2.237029,-2.381654,-17.281805,0.970092,-98.156555,-2.843988,-20.038921,0.991606,-98.904327,-3.144032,81.010643,1.878168,-2.616277,82.781837,2.166728,-2.313315,-17.180552,-98.155861,-2.842967,-20.071144,,,,,,,,,,,,,,,,,,
74,0.289063,0.000244,7.00E-05,-6.50E-05,-1,-48.27084,-3.56487,31.619843,0.069167,-98.943474,-3.931051,81.01944,0.984007,1.814697,-3.421978,82.808372,0.981731,2.219502,-3.225722,-17.294868,0.974533,-98.17408,-3.68073,-20.053558,0.990561,-98.93663,-3.955283,81.005699,1.868305,-3.45539,82.76973,2.160587,-3.164972,-17.200348,-98.178825,-3.680393,-20.090801,,,,,,,,,,,,,,,,,,
75,0.292969,0.000297,6.20E-05,-8.00E-05,-1,-48.281738,-4.772897,31.608711,0.070407,-98.95356,-5.135334,81.009178,0.983874,1.804639,-4.623109,82.79641,0.981557,2.207793,-4.437448,-17.306871,0.97317,-98.185822,-4.895699,-20.063858,0.990992,-98.944244,-5.163256,80.990097,1.859662,-4.657639,82.757759,2.145393,-4.372968,-17.209057,-98.191185,-4.894163,-20.098745,,,,,,,,,,,,,,,,,,
76,0.296875,0.000148,4.60E-05,-8.40E-05,-1,-48.275616,-5.934395,31.621351,0.067772,-98.945786,-6.312051,81.023376,0.98443,1.812443,-5.799394,82.807426,0.980946,2.212286,-5.583873,-17.29579,0.974463,-98.181404,-6.042264,-20.049606,0.992389,-98.942642,-6.33769,81.002754,1.871019,-5.836473,82.766411,2.155305,-5.52432,-17.200258,-98.188461,-6.036271,-20.078432,,,,,,,,,,,,,,,,,,
77,0.300781,0.000172,1.20E-05,-1.70E-05,-1,-48.258987,-6.61398,31.642948,0.065025,-98.925919,-6.982443,81.04837,0.984992,1.8325,-6.483184,82.825676,0.982445,2.225697,-6.272601,-17.277584,0.975893,-98.168236,-6.717691,-20.024668,0.991645,-98.918961,-7.007828,81.031326,1.885203,-6.515497,82.790215,2.170158,-6.215314,-17.187609,-98.175285,-6.71439,-20.057501,,,,,,,,,,,,,,,,,,
78,0.304688,0.000153,-6.00E-06,-5.50E-05,-1,-48.235813,-6.544029,31.643332,0.067915,-98.900871,-6.918259,81.050636,0.984322,1.857582,-6.411446,82.824188,0.981611,2.247024,-6.196918,-17.279074,0.974828,-98.146988,-6.649496,-20.022427,0.991325,-98.892326,-6.944731,81.030159,1.913664,-6.446887,82.789566,2.188341,-6.134861,-17.185139,-98.155846,-6.647097,-20.056374,,,,,,,,,,,,,,,,,,
79,0.308594,8.80E-05,-1.60E-05,-0.000154,-1,-48.220612,-5.765148,31.620953,0.068281,-98.884674,-6.155838,81.029152,0.984459,1.873713,-5.629323,82.800896,0.981334,2.26124,-5.401675,-17.302341,0.973419,-98.132729,-5.873756,-20.043884,0.992507,-98.879326,-6.181927,81.008186,1.929799,-5.666296,82.757904,2.202513,-5.339032,-17.204323,-98.1381,-5.869772,-20.07267,,,,,,,,,,,,,,,,,,
80,0.3125,0.000233,-2.60E-05,-8.20E-05,-1,-48.217361,-4.533016,31.607826,0.067009,-98.880424,-4.902088,81.017212,0.98479,1.878072,-4.389528,82.786667,0.983071,2.263505,-4.190994,-17.316647,0.973665,-98.130585,-4.649453,-20.055927,0.991465,-98.868736,-4.93284,80.99614,1.928973,-4.419366,82.751953,2.200809,-4.128892,-17.223366,-98.134109,-4.647006,-20.088045,,,,,,,,,,,,,,,,,,
81,0.316406,0.000269,1.10E-05,-6.90E-05,-1,-48.221439,-3.356664,31.613689,0.067774,-98.888199,-3.720886,81.019325,0.984436,1.870193,-3.210806,82.796249,0.983024,2.263073,-3.019453,-17.307055,0.974413,-98.130821,-3.475512,-20.053766,0.990353,-98.877373,-3.747773,81.002869,1.920822,-3.241372,82.763191,2.200663,-2.957351,-17.215908,-98.133652,-3.476929,-20.090504,,,,,,,,,,,,,,,,,,
82,0.320313,0.000183,4.30E-05,-0.000128,-1,-48.231762,-2.638976,31.628796,0.066238,-98.901627,-3.017636,81.031151,0.985242,1.856588,-2.495969,82.814575,0.983075,2.255831,-2.287431,-17.288673,0.972348,-98.13784,-2.754867,-20.041864,0.993096,-98.888344,-3.048404,81.007317,1.905244,-2.528332,82.772697,2.194644,-2.222736,-17.189621,-98.142853,-2.751125,-20.069279,,,,,,,,,,,,,,,,,,
83,0.324219,0.000179,6.30E-05,-0.000135,-1,-48.248039,-2.629124,31.636793,0.067778,-98.919907,-3.008898,81.037071,0.985052,1.838222,-2.485904,82.824615,0.983961,2.241544,-2.276472,-17.278612,0.970812,-98.152,-2.745223,-20.0359,0.992397,-98.903114,-3.04161,81.014336,1.88294,-2.515569,82.782509,2.174961,-2.208479,-17.178108,-98.152145,-2.744765,-20.065334,,,,,,,,,,,,,,,,,,
84,0.328125,0.000282,6.20E-05,-7.20E-05,-1,-48.264282,-3.309822,31.624216,0.069675,-98.936127,-3.673002,81.024643,0.984004,1.822069,-3.162277,82.811928,0.982435,2.225269,-2.97364,-17.291334,0.973655,-98.168343,-3.430369,-20.048376,0.99023,-98.923195,-3.70347,81.006882,1.873837,-3.192369,82.777878,2.162081,-2.910919,-17.196114,-98.173576,-3.429924,-20.086765,,,,,,,,,,,,,,,,,,
85,0.332031,0.000235,7.80E-05,-9.20E-05,-1,-48.274101,-4.471539,31.611383,0.068126,-98.947479,-4.841409,81.010193,0.984512,1.810636,-4.32689,82.80069,0.982751,2.216972,-4.128721,-17.302547,0.97337,-98.176537,-4.589137,-20.062794,0.991242,-98.937042,-4.868342,80.99173,1.861575,-4.359553,82.762878,2.154404,-4.064568,-17.20775,-98.179123,-4.589787,-20.096218,,,,,,,,,,,,,,,,,,
86,0.335938,0.00015,6.40E-05,-0.000102,-1,-48.275627,-5.694498,31.618786,0.06895,-98.947609,-6.07368,81.018951,0.98432,1.810554,-5.557532,82.806694,0.981216,2.214059,-5.342452,-17.296509,0.973105,-98.17952,-5.804326,-20.053997,0.992408,-98.945038,-6.097631,80.998665,1.867686,-5.595664,82.762451,2.153706,-5.27913,-17.199045,-98.181824,-5.801687,-20.081646,,,,,,,,,,,,,,,,,,
87,0.339844,0.000189,2.60E-05,-1.20E-05,-1,-48.258289,-6.508227,31.641285,0.069521,-98.92659,-6.874479,81.045326,0.983998,1.831796,-6.376357,82.825386,0.981269,2.227753,-6.169043,-17.277866,0.973965,-98.166122,-6.613031,-20.027704,0.991247,-98.918404,-6.902216,81.025108,1.888653,-6.411663,82.788124,2.167447,-6.106856,-17.181423,-98.17379,-6.609731,-20.061724,,,,,,,,,,,,,,,,,,
88,0.34375,0.000166,1.80E-05,-5.50E-05,-1,-48.23727,-6.628823,31.648674,0.067331,-98.904716,-7.0017,81.053543,0.984459,1.853656,-6.494884,82.831947,0.982229,2.247926,-6.283051,-17.271307,0.975047,-98.14595,-6.735658,-20.019487,0.990934,-98.896309,-7.024483,81.037346,1.906611,-6.530378,82.796196,2.189626,-6.220418,-17.179052,-98.151947,-6.737323,-20.055161,,,,,,,,,,,,,,,,,,
89,0.347656,9.90E-05,-6.00E-06,-9.30E-05,-1,-48.22097,-5.996947,31.629999,0.068263,-98.886024,-6.380277,81.037224,0.984517,1.872379,-5.866042,82.810905,0.981647,2.261873,-5.6408,-17.292336,0.973101,-98.132103,-6.100668,-20.035803,0.992472,-98.878357,-6.409741,81.013016,1.928626,-5.901188,82.771118,2.200643,-5.577647,-17.194916,-98.137695,-6.095503,-20.063879,,,,,,,,,,,,,,,,,,
90,0.351563,0.000269,-1.80E-05,-7.60E-05,-1,-48.210308,-4.84073,31.61047,0.06824,-98.874176,-5.205614,81.019073,0.984351,1.884308,-4.694199,82.790108,0.982197,2.271347,-4.502859,-17.313223,0.974119,-98.122719,-4.960248,-20.054071,0.991093,-98.867104,-5.230374,81.001381,1.937976,-4.72835,82.752983,2.210188,-4.440271,-17.219934,-98.125755,-4.960391,-20.087551,,,,,,,,,,,,,,,,,,
91,0.355469,0.000274,1.30E-05,-7.40E-05,-1,-48.211189,-3.618864,31.608925,0.066561,-98.878151,-3.982985,81.014359,0.984687,1.880221,-3.472065,82.791695,0.982413,2.273526,-3.28175,-17.311611,0.975044,-98.120361,-3.738656,-20.058741,0.991295,-98.871254,-4.006299,80.998009,1.932944,-3.506339,82.754852,2.215494,-3.221198,-17.220253,-98.124596,-3.738913,-20.092302,,,,,,,,,,,,,,,,,,
92,0.359375,0.000191,4.20E-05,-9.20E-05,-1,-48.222824,-2.749335,31.6278,0.066175,-98.892662,-3.123475,81.03022,0.985371,1.865592,-2.609086,82.813515,0.983809,2.264738,-2.402288,-17.289728,0.971693,-98.128975,-2.86249,-20.042799,0.992952,-98.874748,-3.158541,81.005302,1.911171,-2.638075,82.773003,2.201447,-2.336813,-17.189915,-98.13369,-2.858424,-20.071301,,,,,,,,,,,,,,,,,,
93,0.363281,0.000144,6.40E-05,-0.000128,-1,-48.237305,-2.565878,31.636656,0.068872,-98.909271,-2.948292,81.036819,0.984867,1.848862,-2.42696,82.82457,0.982977,2.252374,-2.210616,-17.278631,0.970018,-98.14119,-2.677643,-20.036135,0.993267,-98.894348,-2.981882,81.010864,1.896997,-2.459508,82.778297,2.186227,-2.1416,-17.174004,-98.143066,-2.674341,-20.062286,,,,,,,,,,,,,,,,,,
94,0.367188,0.000299,7.70E-05,-8.40E-05,-1,-48.255566,-3.090893,31.62882,0.066896,-98.928886,-3.453637,81.027748,0.9849,1.829248,-2.94042,82.818039,0.983572,2.23545,-2.755136,-17.285225,0.973203,-98.158073,-3.21438,-20.045273,0.991429,-98.913864,-3.486678,81.005653,1.878138,-2.968624,82.784264,2.171189,-2.692275,-17.191427,-98.161713,-3.212146,-20.077824,,,,,,,,,,,,,,,,,,
95,0.371094,0.000175,8.30E-05,-0.000159,-1,-48.267181,-4.181788,31.609177,0.065919,-98.940987,-4.564336,81.007462,0.98509,1.817055,-4.036486,82.798973,0.982927,2.224315,-3.826375,-17.304234,0.973796,-98.169113,-4.299957,-20.065483,0.992268,-98.931442,-4.591124,80.987434,1.867375,-4.069628,82.759766,2.164613,-3.764055,-17.210005,-98.172859,-4.298365,-20.095284,,,,,,,,,,,,,,,,,,
96,0.375,0.000207,6.70E-05,-0.000105,-1,-48.271442,-5.430505,31.612329,0.068455,-98.943695,-5.804348,81.01226,0.984461,1.814451,-5.287389,82.800507,0.981433,2.218518,-5.083746,-17.302725,0.973112,-98.175049,-5.546539,-20.060715,0.992539,-98.937645,-5.832905,80.988846,1.87132,-5.323006,82.759293,2.157596,-5.021279,-17.205168,-98.180222,-5.540833,-20.088305,,,,,,,,,,,,,,,,,,
97,0.378906,0.000214,3.10E-05,-3.10E-05,-1,-48.263111,-6.364887,31.634666,0.070371,-98.93187,-6.730624,81.038254,0.983905,1.826488,-6.228424,82.819237,0.981948,2.223387,-6.0262,-17.284018,0.973049,-98.170441,-6.474301,-20.034794,0.990727,-98.922401,-6.758787,81.019417,1.880723,-6.261826,82.781693,2.159366,-5.961554,-17.187658,-98.173546,-6.473814,-20.069866,,,,,,,,,,,,,,,,,,
98,0.382813,0.000155,5.00E-06,-3.10E-05,-1,-48.243484,-6.674177,31.648874,0.069252,-98.909721,-7.045721,81.054985,0.983937,1.848709,-6.543772,82.830902,0.981555,2.24052,-6.329739,-17.272343,0.9748,-98.153442,-6.777475,-20.018057,0.990456,-98.903862,-7.069493,81.038452,1.905208,-6.579543,82.795723,2.179985,-6.267783,-17.179964,-98.158386,-6.777574,-20.054083,,,,,,,,,,,,,,,,,,
99,0.386719,0.000192,9.00E-06,-6.10E-05,-1,-48.224503,-6.206429,31.636578,0.068905,-98.891037,-6.577379,81.042397,0.984382,1.867365,-6.069244,82.818924,0.982477,2.259791,-5.862561,-17.284342,0.972802,-98.134132,-6.316533,-20.030663,0.991433,-98.883499,-6.603779,81.02478,1.919168,-6.102273,82.777504,2.196617,-5.798767,-17.188427,-98.133812,-6.316598,-20.062513,,,,,,,,,,,,,,,,,,
100,0.390625,0.000243,-9.00E-06,-4.60E-05,-1,-48.20863,-5.160647,31.614128,0.066807,-98.873421,-5.524985,81.02179,0.984614,1.885056,-5.01978,82.794693,0.981757,2.273951,-4.823336,-17.308615,0.975033,-98.120094,-5.274488,-20.051338,0.99179,-98.866035,-5.550638,80.999733,1.941687,-5.055929,82.76033,2.215599,-4.761647,-17.2162,-98.128395,-5.272037,-20.082638,,,,,,,,,,,,,,,,,,
101,0.394531,0.00019,5.00E-06,-0.000103,-1,-48.209702,-3.903934,31.608992,0.06589,-98.875824,-4.279307,81.015198,0.985045,1.882546,-3.762815,82.790955,0.982731,2.274189,-3.55566,-17.312315,0.974083,-98.11972,-4.017954,-20.057869,0.99225,-98.864204,-4.307062,80.992821,1.934078,-3.797266,82.754425,2.214951,-3.492112,-17.217932,-98.126831,-4.016414,-20.088434,,,,,,,,,,,,,,,,,,
102,0.398438,0.00023,2.20E-05,-8.40E-05,-1,-48.219204,-2.904259,31.623289,0.068488,-98.887039,-3.273766,81.027786,0.984649,1.871284,-2.760957,82.806961,0.983568,2.266377,-2.561805,-17.29631,0.971937,-98.127441,-3.020508,-20.045277,0.991358,-98.871407,-3.306077,81.004066,1.920342,-2.791036,82.772133,2.198307,-2.494113,-17.200247,-98.128792,-3.020819,-20.077049,,,,,,,,,,,,,,,,,,
103,0.402344,0.000154,6.60E-05,-0.000141,-1,-48.232647,-2.541572,31.641542,0.071601,-98.904747,-2.924302,81.041573,0.984058,1.853373,-2.4003,82.829597,0.982228,2.257157,-2.18599,-17.273613,0.970046,-98.136383,-2.655697,-20.031389,0.992067,-98.889969,-2.957653,81.018959,1.903201,-2.432437,82.784012,2.190187,-2.117095,-17.167383,-98.139412,-2.652735,-20.062849,,,,,,,,,,,,,,,,,,
104,0.40625,0.000258,7.30E-05,-0.000102,-1,-48.249752,-2.901241,31.637199,0.068504,-98.922661,-3.269763,81.036507,0.984496,1.835469,-2.753186,82.826019,0.9832,2.240851,-2.559752,-17.277225,0.972792,-98.152679,-3.022265,-20.036497,0.991008,-98.907059,-3.302103,81.016418,1.884129,-2.781774,82.790489,2.17631,-2.495452,-17.180761,-98.15699,-3.020938,-20.071711,,,,,,,,,,,,,,,,,,
105,0.410156,0.000211,8.40E-05,-0.000121,-1,-48.266396,-3.892231,31.617985,0.069135,-98.940361,-4.267415,81.016167,0.984112,1.817714,-3.747127,82.807899,0.981485,2.225254,-3.544132,-17.295322,0.973974,-98.168198,-4.01025,-20.056795,0.991293,-98.933342,-4.288841,81.000435,1.871638,-3.785472,82.766472,2.166856,-3.479015,-17.198061,-98.174149,-4.011881,-20.091694,,,,,,,,,,,,,,,,,,
106,0.414063,0.000228,7.40E-05,-7.50E-05,-1,-48.268173,-5.140408,31.612091,0.067612,-98.941147,-5.50917,81.011322,0.984344,1.817007,-4.998104,82.800964,0.981435,2.222497,-4.798697,-17.302267,0.975222,-98.171051,-5.25566,-20.061661,0.991387,-98.933952,-5.534591,80.992157,1.873651,-5.033745,82.76532,2.165368,-4.738374,-17.208925,-98.180168,-5.252867,-20.095564,,,,,,,,,,,,,,,,,,
107,0.417969,0.000206,5.20E-05,-3.60E-05,-1,-48.265602,-6.183814,31.632956,0.068363,-98.936394,-6.550906,81.034439,0.984351,1.821876,-6.047709,82.819595,0.982159,2.222914,-5.843781,-17.283638,0.973904,-98.170792,-6.292859,-20.03857,0.991223,-98.928215,-6.580076,81.016472,1.875396,-6.078584,82.781471,2.161999,-5.783859,-17.189346,-98.174561,-6.289288,-20.072044,,,,,,,,,,,,,,,,,,
108,0.421875,0.000148,1.70E-05,-3.50E-05,-1,-48.240368,-6.675392,31.649612,0.065206,-98.907761,-7.048079,81.054527,0.985066,1.850627,-6.545284,82.832825,0.98316,2.244785,-6.32982,-17.270412,0.97514,-98.149109,-6.778386,-20.018499,0.991427,-98.896469,-7.078023,81.037209,1.899879,-6.573216,82.798035,2.187033,-6.272566,-17.179268,-98.155457,-6.77471,-20.052773,,,,,,,,,,,,,,,,,,
109,0.425781,0.000177,6.00E-06,-4.60E-05,-1,-48.219315,-6.386897,31.640436,0.068742,-98.885628,-6.757751,81.046486,0.984258,1.872793,-6.252775,82.822548,0.982016,2.26476,-6.043133,-17.280712,0.973787,-98.129181,-6.493929,-20.026571,0.991198,-98.874695,-6.788797,81.027855,1.925635,-6.283237,82.784775,2.204443,-5.982529,-17.1842,-98.136223,-6.489332,-20.061741,,,,,,,,,,,,,,,,,,
110,0.429688,0.000151,-1.20E-05,-8.70E-05,-1,-48.206192,-5.456497,31.619177,0.069935,-98.870682,-5.834119,81.027039,0.983885,1.887754,-5.320972,82.799477,0.980682,2.276085,-5.106005,-17.303776,0.973917,-98.117928,-5.56489,-20.046036,0.991581,-98.865112,-5.861363,81.005585,1.947442,-5.357562,82.760742,2.216235,-5.044316,-17.206791,-98.125687,-5.559917,-20.078131,,,,,,,,,,,,,,,,,,
111,0.433594,0.000162,-4.00E-06,-0.00015,-1,-48.202354,-4.192771,31.610708,0.06675,-98.867538,-4.575661,81.017838,0.984787,1.890827,-4.049828,82.791748,0.982758,2.280604,-3.837025,-17.31151,0.974127,-98.113312,-4.308572,-20.055239,0.991578,-98.858055,-4.603777,80.998863,1.942097,-4.080577,82.754745,2.220381,-3.776669,-17.218323,-98.11718,-4.306571,-20.087658,,,,,,,,,,,,,,,,,,
