Format Version,1.22,Take Name,Section1 No1,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.16.58.606 ÂçàÂæ?Total Frames in Take,33104,Total Exported Frames,33104,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.203125,0.00026,3.50E-05,-3.80E-05,-1,-48.207821,-1.982982,31.622723,0.076155,-98.876961,-2.344841,81.025932,0.982416,1.881368,-1.841137,82.807678,0.979471,2.279051,-1.648131,-17.295599,0.971803,-98.114746,-2.09782,-20.047125,0.990155,-98.86956,-2.375008,81.003922,1.944817,-1.878815,82.768593,2.212277,-1.581553,-17.191992,-98.121941,-2.094201,-20.084229,,,,,,,,,,,,,,,,,,
53,0.207031,0.000164,4.10E-05,-0.000139,-1,-48.213993,-2.515185,31.62044,0.075497,-98.88369,-2.896782,81.022949,0.982954,1.874525,-2.373104,82.806053,0.980439,2.273429,-2.160725,-17.297182,0.96979,-98.120239,-2.630128,-20.050053,0.991319,-98.870659,-2.924304,81.001305,1.930331,-2.413901,82.758789,2.206686,-2.086328,-17.186697,-98.126488,-2.631439,-20.085337,,,,,,,,,,,,,,,,,,
54,0.210938,0.000259,2.40E-05,-8.40E-05,-1,-48.221146,-3.066787,31.620897,0.075816,-98.889198,-3.433419,81.025185,0.982607,1.86912,-2.920534,82.804794,0.980437,2.26466,-2.727182,-17.298498,0.971263,-98.12915,-3.186016,-20.047892,0.989878,-98.876274,-3.46748,81.00235,1.928791,-2.954652,82.768089,2.195439,-2.659358,-17.194895,-98.136108,-3.182634,-20.086525,,,,,,,,,,,,,,,,,,
55,0.214844,0.000254,3.70E-05,-3.20E-05,-1,-48.224644,-3.675684,31.620358,0.074845,-98.894028,-4.037474,81.023323,0.982668,1.864299,-3.535086,82.805557,0.979887,2.262473,-3.340904,-17.297714,0.972588,-98.131317,-3.789272,-20.049728,0.990012,-98.887344,-4.063721,81.004295,1.92593,-3.573727,82.766624,2.197492,-3.274108,-17.196686,-98.137772,-3.788412,-20.087671,,,,,,,,,,,,,,,,,,
56,0.21875,0.00017,4.50E-05,-7.30E-05,-1,-48.230499,-4.272576,31.623539,0.074929,-98.900635,-4.646906,81.025642,0.982812,1.857627,-4.136432,82.809555,0.979971,2.257362,-3.925354,-17.293676,0.971604,-98.136353,-4.381613,-20.047356,0.990684,-98.892815,-4.67899,81.00486,1.918037,-4.170914,82.76738,2.191719,-3.8608,-17.189592,-98.142555,-4.375562,-20.083019,,,,,,,,,,,,,,,,,,
57,0.222656,0.000297,3.40E-05,-2.00E-06,-1,-48.232628,-4.878195,31.631556,0.073868,-98.901733,-5.232782,81.034843,0.982856,1.856621,-4.736144,82.816437,0.980136,2.254214,-4.550567,-17.28684,0.973159,-98.13961,-4.993289,-20.038218,0.989983,-98.893929,-5.264441,81.012596,1.919297,-4.770491,82.782669,2.188437,-4.487405,-17.188663,-98.147552,-4.988168,-20.075382,,,,,,,,,,,,,,,,,,
58,0.226563,0.000187,3.40E-05,-0.000101,-1,-48.229015,-5.48948,31.635746,0.07243,-98.897995,-5.864916,81.039024,0.983411,1.86028,-5.348762,82.820595,0.980188,2.25769,-5.141147,-17.282646,0.972392,-98.136055,-5.603099,-20.033989,0.991579,-98.889748,-5.897727,81.014053,1.921285,-5.384095,82.781128,2.19431,-5.077643,-17.180601,-98.145096,-5.595369,-20.0662,,,,,,,,,,,,,,,,,,
59,0.230469,0.000157,2.30E-05,-5.00E-05,-1,-48.226433,-6.061587,31.63553,0.069952,-98.894371,-6.434872,81.039879,0.984186,1.863979,-5.929099,82.819313,0.982026,2.259258,-5.715415,-17.283928,0.972129,-98.13459,-6.166965,-20.033136,0.991708,-98.883263,-6.470963,81.014793,1.919216,-5.958686,82.781952,2.193207,-5.653376,-17.185827,-98.138573,-6.160009,-20.063398,,,,,,,,,,,,,,,,,,
60,0.234375,0.000186,1.20E-05,-2.90E-05,-1,-48.217625,-6.637476,31.638887,0.070189,-98.884514,-7.005748,81.044357,0.98374,1.873899,-6.504125,82.821571,0.981401,2.267018,-6.29628,-17.281693,0.974297,-98.1269,-6.743751,-20.028696,0.990373,-98.872459,-7.038165,81.020996,1.932171,-6.53619,82.792091,2.203861,-6.234404,-17.187315,-98.137146,-6.739354,-20.065653,,,,,,,,,,,,,,,,,,
61,0.238281,0.000116,-1.00E-05,-8.20E-05,-1,-48.209927,-7.185839,31.642523,0.07254,-98.874596,-7.566418,81.050186,0.983091,1.88385,-7.054294,82.823006,0.978678,2.272513,-6.832423,-17.280235,0.974075,-98.121483,-7.290222,-20.022858,0.991616,-98.872299,-7.591537,81.027618,1.950461,-7.096976,82.782196,2.215039,-6.769931,-17.179052,-98.134544,-7.283793,-20.05583,,,,,,,,,,,,,,,,,,
62,0.242188,8.80E-05,-2.70E-05,-2.10E-05,-1,-48.204315,-7.691118,31.646341,0.074655,-98.86734,-8.068248,81.055717,0.982885,1.891218,-7.568557,82.825127,0.979399,2.276503,-7.341156,-17.278116,0.971639,-98.117653,-7.786511,-20.017347,0.991423,-98.860085,-8.099581,81.029633,1.955144,-7.607836,82.784248,2.21135,-7.273794,-17.17317,-98.126938,-7.780207,-20.049753,,,,,,,,,,,,,,,,,,
63,0.246094,0.000179,-4.10E-05,2.70E-05,-1,-48.206551,-8.160442,31.647474,0.071517,-98.868271,-8.523761,81.058281,0.983468,1.890384,-8.03346,82.824883,0.980852,2.272986,-7.824186,-17.278414,0.97361,-98.121284,-8.260362,-20.014853,0.990553,-98.857376,-8.55999,81.035011,1.949711,-8.063139,82.791954,2.209656,-7.764722,-17.180931,-98.131378,-8.251694,-20.051359,,,,,,,,,,,,,,,,,,
64,0.25,0.00011,-5.00E-05,1.60E-05,-1,-48.213848,-8.586024,31.653456,0.071463,-98.874596,-8.957226,81.065193,0.983453,1.88408,-8.46495,82.82991,0.979036,2.264719,-8.241955,-17.273375,0.973806,-98.129585,-8.679966,-20.007904,0.992242,-98.869789,-8.989911,81.039902,1.949041,-8.502294,82.789284,2.207453,-8.183367,-17.171169,-98.144409,-8.667148,-20.039038,,,,,,,,,,,,,,,,,,
65,0.253906,5.70E-05,-3.50E-05,-4.70E-05,-1,-48.220604,-8.948596,31.657118,0.077487,-98.882835,-9.331406,81.067245,0.982143,1.875725,-8.826654,82.835136,0.977496,2.259444,-8.592994,-17.268099,0.971118,-98.134727,-9.04333,-20.005804,0.991757,-98.879616,-9.363678,81.040543,1.945515,-8.868677,82.7892,2.195993,-8.527363,-17.157372,-98.147148,-9.031822,-20.037558,,,,,,,,,,,,,,,,,,
66,0.257813,7.30E-05,-2.10E-05,-3.00E-05,-1,-48.22908,-9.252408,31.65917,0.077485,-98.892685,-9.631907,81.067932,0.982322,1.865856,-9.130537,82.838547,0.978701,2.252303,-8.900093,-17.26469,0.970054,-98.1418,-9.347093,-20.005108,0.991437,-98.883659,-9.667779,81.038712,1.931751,-9.169568,82.795898,2.183992,-8.831005,-17.154177,-98.151985,-9.337746,-20.03758,,,,,,,,,,,,,,,,,,
67,0.261719,0.000131,-2.30E-05,-2.00E-06,-1,-48.235149,-9.488451,31.662088,0.078099,-98.89856,-9.859423,81.071106,0.982322,1.860011,-9.36334,82.841232,0.978701,2.246048,-9.1446,-17.26203,0.970054,-98.148094,-9.586443,-20.001966,0.991437,-98.887512,-9.897776,81.044014,1.924413,-9.39864,82.801422,2.176421,-9.076835,-17.152754,-98.158401,-9.577175,-20.038429,,,,,,,,,,,,,,,,,,
68,0.265625,0.000159,-3.30E-05,8.00E-06,-1,-48.242367,-9.662735,31.664516,0.075407,-98.904831,-10.029972,81.074532,0.982713,1.853775,-9.535871,82.842697,0.980199,2.237897,-9.322588,-17.26059,0.971337,-98.156303,-9.76251,-19.998569,0.990343,-98.892372,-10.069824,81.049683,1.914096,-9.566263,82.805878,2.169634,-9.258825,-17.156132,-98.165253,-9.753003,-20.035749,,,,,,,,,,,,,,,,,,
69,0.269531,0.000112,-2.50E-05,-2.80E-05,-1,-48.24324,-9.760052,31.665806,0.075086,-98.906425,-10.135565,81.075012,0.982883,1.852114,-9.63432,82.844765,0.980341,2.237748,-9.411686,-17.258495,0.970905,-98.15638,-9.858637,-19.998055,0.990785,-98.894989,-10.174496,81.048828,1.912544,-9.666324,82.806541,2.168702,-9.346602,-17.153971,-98.163239,-9.850056,-20.032604,,,,,,,,,,,,,,,,,,
70,0.273438,0.000168,-2.30E-05,-1.00E-06,-1,-48.238659,-9.796288,31.667686,0.073783,-98.902077,-10.163548,81.076729,0.983158,1.856487,-9.667637,82.846848,0.980597,2.242554,-9.456114,-17.256435,0.971543,-98.151596,-9.897857,-19.996374,0.990919,-98.891525,-10.202593,81.05188,1.915787,-9.697364,82.808846,2.175141,-9.394033,-17.153708,-98.158585,-9.88761,-20.030478,,,,,,,,,,,,,,,,,,
71,0.277344,0.000156,-3.90E-05,4.00E-06,-1,-48.233036,-9.759835,31.668753,0.071829,-98.894897,-10.127781,81.079376,0.983649,1.863725,-9.632867,82.846329,0.981,2.246626,-9.418983,-17.256964,0.97202,-98.147598,-9.85971,-19.993731,0.991503,-98.88208,-10.16642,81.050385,1.922863,-9.664158,82.81192,2.179929,-9.354959,-17.155876,-98.15731,-9.850004,-20.025595,,,,,,,,,,,,,,,,,,
72,0.28125,0.000164,-4.60E-05,2.00E-06,-1,-48.229023,-9.645661,31.667166,0.075796,-98.890182,-10.013004,81.078514,0.982622,1.86846,-9.517686,82.844032,0.979608,2.249952,-9.305405,-17.259262,0.971204,-98.144325,-9.746551,-19.994617,0.990771,-98.878754,-10.049877,81.054459,1.929611,-9.551831,82.803238,2.184185,-9.240016,-17.151962,-98.1548,-9.737832,-20.031446,,,,,,,,,,,,,,,,,,
73,0.285156,9.70E-05,-4.10E-05,-5.70E-05,-1,-48.223675,-9.463396,31.664648,0.07899,-98.8853,-9.843289,81.075432,0.981903,1.873273,-9.336421,82.842033,0.97874,2.255764,-9.110675,-17.261219,0.969924,-98.138435,-9.563198,-19.997656,0.990443,-98.875816,-9.882073,81.049088,1.938517,-9.371498,82.800537,2.185481,-9.043585,-17.150942,-98.147148,-9.553088,-20.033823,,,,,,,,,,,,,,,,,,
74,0.289063,4.60E-05,-5.10E-05,-2.60E-05,-1,-48.224384,-9.209726,31.663868,0.0794,-98.885048,-9.591435,81.075623,0.981934,1.873594,-9.091002,82.840271,0.978673,2.254091,-8.855227,-17.262974,0.969046,-98.140182,-9.30124,-19.997444,0.990948,-98.875809,-9.629433,81.050735,1.937023,-9.126967,82.792786,2.184702,-8.787028,-17.149096,-98.147606,-9.291607,-20.032789,,,,,,,,,,,,,,,,,,
75,0.292969,6.80E-05,-3.40E-05,-2.70E-05,-1,-48.227306,-8.892651,31.666346,0.076834,-98.889679,-9.272389,81.07637,0.982142,1.868896,-8.771561,82.844482,0.977387,2.252862,-8.540101,-17.258762,0.97224,-98.141312,-8.986551,-19.996687,0.991397,-98.887222,-9.300032,81.052711,1.938777,-8.816444,82.799271,2.192465,-8.474834,-17.150059,-98.155128,-8.978161,-20.030897,,,,,,,,,,,,,,,,,,
76,0.296875,0.000134,-1.00E-05,-9.00E-06,-1,-48.233555,-8.508169,31.66515,0.072533,-98.898293,-8.879592,81.0728,0.983221,1.86022,-8.38211,82.845657,0.979555,2.248961,-8.163866,-17.257601,0.973338,-98.145096,-8.607109,-20.000259,0.991354,-98.894676,-8.911353,81.049492,1.924308,-8.41794,82.806618,2.18721,-8.103742,-17.157736,-98.154228,-8.597511,-20.032507,,,,,,,,,,,,,,,,,,
77,0.300781,0.000175,-1.00E-05,1.30E-05,-1,-48.230713,-8.064322,31.658751,0.071893,-98.895424,-8.429394,81.066483,0.983606,1.863107,-7.936273,82.839203,0.980947,2.251774,-7.72632,-17.264072,0.97217,-98.142303,-8.165299,-20.006601,0.991384,-98.88401,-8.467324,81.040802,1.921502,-7.966459,82.802185,2.186624,-7.664546,-17.162886,-98.150627,-8.155345,-20.039427,,,,,,,,,,,,,,,,,,
78,0.304688,0.000118,-3.00E-06,-5.80E-05,-1,-48.230911,-7.58052,31.652857,0.073993,-98.896278,-7.958429,81.059814,0.983121,1.862153,-7.451272,82.834038,0.979442,2.252225,-7.229764,-17.269201,0.971411,-98.141762,-7.682616,-20.013224,0.992033,-98.891441,-7.988366,81.034172,1.925709,-7.491455,82.789734,2.187995,-7.163202,-17.163872,-98.148849,-7.676159,-20.042795,,,,,,,,,,,,,,,,,,
79,0.308594,0.000154,-1.00E-06,-6.40E-05,-1,-48.229088,-7.057322,31.653442,0.070129,-98.894684,-7.432343,81.060188,0.983767,1.86374,-6.923707,82.834854,0.979878,2.254285,-6.70942,-17.268408,0.974273,-98.139687,-7.163816,-20.012875,0.991953,-98.890953,-7.463039,81.03524,1.927716,-6.959873,82.797729,2.195137,-6.650935,-17.171196,-98.150505,-7.15363,-20.042871,,,,,,,,,,,,,,,,,,
80,0.3125,0.000243,1.80E-05,-5.40E-05,-1,-48.22443,-6.488964,31.65098,0.07367,-98.891899,-6.854165,81.055878,0.983108,1.866478,-6.34732,82.834259,0.981192,2.260786,-6.150792,-17.26903,0.972031,-98.133087,-6.603577,-20.017191,0.989998,-98.880905,-6.88563,81.035637,1.923504,-6.380395,82.7976,2.193003,-6.084601,-17.169209,-98.137314,-6.601936,-20.054794,,,,,,,,,,,,,,,,,,
81,0.316406,0.000134,8.00E-06,-9.90E-05,-1,-48.220066,-5.901848,31.648975,0.07373,-98.886536,-6.282325,81.054787,0.983102,1.871824,-5.766851,82.831306,0.98026,2.264172,-5.548524,-17.271944,0.971975,-98.129723,-6.009695,-20.018246,0.990933,-98.879257,-6.314844,81.033531,1.931692,-5.800462,82.790085,2.199256,-5.485641,-17.169439,-98.135536,-6.002947,-20.052557,,,,,,,,,,,,,,,,,,
82,0.320313,0.000206,8.00E-06,-1.60E-05,-1,-48.218521,-5.294372,31.644278,0.073913,-98.885033,-5.659331,81.050156,0.98308,1.873411,-5.160203,82.826561,0.980445,2.265748,-4.956464,-17.276712,0.971791,-98.128212,-5.401489,-20.022907,0.990771,-98.877228,-5.692723,81.03006,1.93223,-5.192878,82.784912,2.200282,-4.893693,-17.174028,-98.133095,-5.394804,-20.057796,,,,,,,,,,,,,,,,,,
83,0.324219,0.00027,3.50E-05,-3.60E-05,-1,-48.216526,-4.655519,31.642765,0.072036,-98.885696,-5.016173,81.045952,0.983483,1.872633,-4.512896,82.827751,0.980981,2.270389,-4.321861,-17.275528,0.972661,-98.123413,-4.771145,-20.027113,0.99084,-98.877907,-5.046743,81.026703,1.929845,-4.546035,82.787712,2.206663,-4.259217,-17.176027,-98.128235,-4.766905,-20.061985,,,,,,,,,,,,,,,,,,
84,0.328125,0.000165,2.70E-05,-0.000127,-1,-48.218616,-4.043629,31.635019,0.076824,-98.886902,-4.423945,81.038971,0.98242,1.871366,-3.902606,82.819191,0.979353,2.26742,-3.690446,-17.284042,0.97064,-98.126335,-4.15752,-20.034048,0.990763,-98.879509,-4.447523,81.020569,1.931553,-3.946347,82.771027,2.202485,-3.618346,-17.174726,-98.132355,-4.159163,-20.070936,,,,,,,,,,,,,,,,,,
85,0.332031,0.000295,3.90E-05,-5.30E-05,-1,-48.228439,-3.415866,31.638908,0.075755,-98.897949,-3.775866,81.041771,0.982395,1.860362,-3.26894,82.824234,0.979938,2.258796,-3.082845,-17.279055,0.972607,-98.134979,-3.535813,-20.031303,0.989305,-98.887741,-3.804104,81.023811,1.92081,-3.30572,82.787537,2.193319,-3.015783,-17.176998,-98.143631,-3.53533,-20.073318,,,,,,,,,,,,,,,,,,
86,0.335938,0.000246,5.80E-05,-9.30E-05,-1,-48.23357,-2.827966,31.630907,0.068642,-98.904907,-3.196831,81.031815,0.98468,1.853284,-2.682021,82.818138,0.983254,2.255485,-2.486142,-17.28512,0.971493,-98.13813,-2.94687,-20.041197,0.991931,-98.889305,-3.230779,81.007996,1.902159,-2.711425,82.779556,2.188749,-2.419797,-17.186016,-98.140785,-2.944492,-20.071707,,,,,,,,,,,,,,,,,,
87,0.339844,0.00018,6.70E-05,-0.000142,-1,-48.232056,-2.282713,31.627428,0.07895,-98.904297,-2.662947,81.027328,0.98205,1.853809,-2.138649,82.815636,0.979456,2.257902,-1.929601,-17.287586,0.969153,-98.135628,-2.399655,-20.045645,0.990391,-98.894592,-2.693436,81.005005,1.914672,-2.177904,82.769775,2.186813,-1.856706,-17.176327,-98.139671,-2.398299,-20.082251,,,,,,,,,,,,,,,,,,
88,0.34375,0.000278,6.50E-05,-5.90E-05,-1,-48.224209,-1.767305,31.625465,0.074385,-98.896339,-2.129529,81.025604,0.983027,1.861859,-1.621479,82.813469,0.981107,2.26564,-1.432079,-17.289795,0.971269,-98.127975,-1.886135,-20.047419,0.990212,-98.883186,-2.164756,81.00338,1.918452,-1.652925,82.77607,2.196841,-1.365963,-17.187027,-98.133377,-1.882402,-20.084845,,,,,,,,,,,,,,,,,,
89,0.347656,0.000257,6.60E-05,-0.000127,-1,-48.213829,-1.304758,31.623888,0.071377,-98.885986,-1.675991,81.023949,0.984234,1.872145,-1.15429,82.811966,0.983049,2.276037,-0.960569,-17.291285,0.969386,-98.1175,-1.428184,-20.049065,0.991955,-98.86628,-1.715381,80.997238,1.920182,-1.182692,82.770882,2.205244,-0.891003,-17.185547,-98.120285,-1.424263,-20.080275,,,,,,,,,,,,,,,,,,
90,0.351563,0.000152,5.30E-05,-0.000134,-1,-48.204185,-0.907452,31.622808,0.073679,-98.875,-1.289719,81.024155,0.983598,1.883164,-0.767096,82.80957,0.981364,2.284355,-0.552332,-17.293657,0.96856,-98.109253,-1.020661,-20.048826,0.992798,-98.857582,-1.324068,80.994621,1.93611,-0.804566,82.762169,2.215863,-0.477602,-17.180859,-98.116577,-1.016761,-20.076975,,,,,,,,,,,,,,,,,,
91,0.355469,0.000196,1.60E-05,-3.70E-05,-1,-48.201176,-0.55296,31.627108,0.07751,-98.868477,-0.92106,81.032166,0.982417,1.889914,-0.417772,82.810219,0.979337,2.283879,-0.21193,-17.293047,0.969464,-98.110023,-0.66108,-20.040892,0.991272,-98.857185,-0.957452,81.006325,1.951204,-0.45342,82.76474,2.215272,-0.143305,-17.180887,-98.118423,-0.652862,-20.075203,,,,,,,,,,,,,,,,,,
92,0.359375,0.000286,2.20E-05,-2.40E-05,-1,-48.1936,-0.264476,31.628035,0.07613,-98.861473,-0.622302,81.032593,0.982605,1.896929,-0.121418,82.811676,0.980059,2.292011,0.066374,-17.29162,0.970748,-98.101868,-0.380556,-20.040504,0.990458,-98.85228,-0.653604,81.009949,1.95734,-0.157981,82.770844,2.222994,0.13521,-17.186092,-98.106941,-0.377762,-20.076145,,,,,,,,,,,,,,,,,,
93,0.363281,0.000277,2.80E-05,-2.90E-05,-1,-48.191833,-0.046519,31.62834,0.078805,-98.86026,-0.405841,81.032295,0.982078,1.898099,0.096138,82.812569,0.979962,2.294343,0.285816,-17.290722,0.96921,-98.099503,-0.162188,-20.040785,0.989945,-98.847092,-0.443479,81.006332,1.95891,0.062192,82.77327,2.220118,0.356937,-17.181643,-98.10453,-0.157753,-20.078203,,,,,,,,,,,,,,,,,,
94,0.367188,0.000282,3.70E-05,-3.90E-05,-1,-48.195919,0.096936,31.63249,0.076129,-98.865257,-0.262885,81.035515,0.982939,1.89307,0.241135,82.817642,0.981077,2.291154,0.429771,-17.285645,0.968786,-98.102631,-0.020276,-20.037554,0.991069,-98.848389,-0.305556,81.009521,1.947563,0.212927,82.774818,2.219103,0.497615,-17.174915,-98.107887,-0.011589,-20.072435,,,,,,,,,,,,,,,,,,
95,0.371094,0.000242,3.20E-05,-2.60E-05,-1,-48.202427,0.160802,31.631157,0.079037,-98.8713,-0.201704,81.034645,0.982254,1.887053,0.299616,82.815834,0.980174,2.28418,0.496287,-17.287434,0.967799,-98.109642,0.049009,-20.038414,0.990736,-98.85685,-0.237099,81.011024,1.943501,0.263894,82.768059,2.21095,0.570884,-17.172625,-98.113289,0.051619,-20.07469,,,,,,,,,,,,,,,,,,
96,0.375,0.000308,4.40E-05,-3.10E-05,-1,-48.20882,0.149689,31.629852,0.076784,-98.878876,-0.206731,81.032173,0.982737,1.879428,0.295708,82.81572,0.980106,2.278958,0.479152,-17.287567,0.968849,-98.114799,0.030629,-20.040903,0.991524,-98.867249,-0.240882,81.005638,1.9382,0.258299,82.769745,2.208122,0.551527,-17.17618,-98.119614,0.035043,-20.073124,,,,,,,,,,,,,,,,,,
97,0.378906,0.00028,2.70E-05,-4.00E-05,-1,-48.21183,0.058145,31.62628,0.080187,-98.880203,-0.301999,81.030296,0.981827,1.878154,0.202213,82.810455,0.979668,2.274279,0.391301,-17.292843,0.968306,-98.11956,-0.058934,-20.04278,0.990011,-98.8666,-0.340672,81.004181,1.93905,0.16807,82.768456,2.198791,0.463452,-17.180552,-98.124367,-0.05364,-20.080202,,,,,,,,,,,,,,,,,,
98,0.382813,0.000301,5.10E-05,-4.00E-06,-1,-48.209412,-0.108272,31.627022,0.080179,-98.880188,-0.462662,81.028618,0.981757,1.878116,0.03443,82.813606,0.979778,2.279084,0.219164,-17.289682,0.96873,-98.114655,-0.224019,-20.044443,0.989556,-98.867279,-0.498458,81.005272,1.93852,-0.000684,82.77195,2.204123,0.291961,-17.178867,-98.118332,-0.221632,-20.083611,,,,,,,,,,,,,,,,,,
99,0.386719,0.000233,4.10E-05,-3.50E-05,-1,-48.206852,-0.349827,31.624977,0.074917,-98.876595,-0.71406,81.02755,0.983054,1.881719,-0.21112,82.810555,0.980427,2.280623,-0.012627,-17.292715,0.970198,-98.113152,-0.461503,-20.045481,0.991405,-98.86499,-0.752034,81.00042,1.941174,-0.244237,82.769264,2.211375,0.053647,-17.186077,-98.11927,-0.453395,-20.077702,,,,,,,,,,,,,,,,,,
100,0.390625,0.000188,4.30E-05,-8.90E-05,-1,-48.206112,-0.64811,31.624962,0.075658,-98.875984,-1.022218,81.027336,0.983178,1.882266,-0.508496,82.810715,0.981084,2.281483,-0.301097,-17.29253,0.968192,-98.112228,-0.760629,-20.045668,0.991888,-98.857491,-1.063012,80.998047,1.936628,-0.540349,82.766327,2.209487,-0.229359,-17.179535,-98.119041,-0.753311,-20.077801,,,,,,,,,,,,,,,,,,
101,0.394531,0.000211,4.70E-05,-0.000122,-1,-48.200893,-1.007942,31.622168,0.073386,-98.871147,-1.383165,81.024139,0.983855,1.887053,-0.86278,82.808334,0.981826,2.287086,-0.659805,-17.294918,0.968157,-98.106567,-1.126019,-20.048872,0.992776,-98.853302,-1.417976,80.996506,1.93764,-0.898389,82.759735,2.217363,-0.585124,-17.182297,-98.111046,-1.123244,-20.078007,,,,,,,,,,,,,,,,,,
102,0.398438,0.000292,2.40E-05,-7.20E-05,-1,-48.200832,-1.418183,31.624895,0.069439,-98.868889,-1.78036,81.029221,0.984626,1.889449,-1.269727,82.808762,0.983508,2.284974,-1.082995,-17.294529,0.97043,-98.108856,-1.539651,-20.043873,0.991997,-98.850403,-1.820497,81.003281,1.936852,-1.295179,82.770012,2.215692,-1.017572,-17.192904,-98.111084,-1.533768,-20.074286,,,,,,,,,,,,,,,,,,
103,0.402344,0.000257,2.30E-05,-7.50E-05,-1,-48.203846,-1.899021,31.627304,0.073577,-98.871788,-2.264904,81.031708,0.983172,1.886547,-1.753819,82.811081,0.9803,2.281852,-1.560161,-17.29221,0.971826,-98.111984,-2.017199,-20.041365,0.991126,-98.862755,-2.298181,81.010277,1.945041,-1.787426,82.768829,2.218091,-1.496832,-17.187988,-98.119308,-2.010592,-20.076418,,,,,,,,,,,,,,,,,,
104,0.40625,0.000157,3.90E-05,-0.000148,-1,-48.212051,-2.421686,31.625114,0.076007,-98.881516,-2.804874,81.02784,0.982911,1.876689,-2.279429,82.810509,0.979903,2.275146,-2.065646,-17.29273,0.969166,-98.11853,-2.536797,-20.045155,0.992012,-98.869614,-2.83432,81.001358,1.935489,-2.32186,82.762848,2.207153,-1.990476,-17.180269,-98.125771,-2.535151,-20.076777,,,,,,,,,,,,,,,,,,
105,0.410156,0.000282,3.50E-05,-9.00E-05,-1,-48.221252,-2.965793,31.62429,0.072025,-98.890335,-3.330758,81.027534,0.983642,1.867943,-2.816442,82.809227,0.981853,2.265569,-2.627834,-17.294067,0.971743,-98.128181,-3.08814,-20.04553,0.990737,-98.877304,-3.364284,81.007034,1.921235,-2.847412,82.770203,2.19927,-2.562889,-17.193171,-98.132263,-3.085378,-20.081453,,,,,,,,,,,,,,,,,,
106,0.414063,0.000277,3.00E-05,-3.20E-05,-1,-48.225666,-3.560187,31.62476,0.075893,-98.894295,-3.91977,81.028519,0.98241,1.864064,-3.417174,82.809196,0.97963,2.260696,-3.227593,-17.294106,0.972279,-98.133133,-3.676212,-20.044558,0.989788,-98.883469,-3.947213,81.010384,1.924094,-3.456284,82.769157,2.197212,-3.159342,-17.188934,-98.143517,-3.675884,-20.086372,,,,,,,,,,,,,,,,,,
107,0.417969,0.000195,4.90E-05,-0.000128,-1,-48.230198,-4.1694,31.627003,0.074226,-98.900703,-4.546849,81.028702,0.983186,1.857482,-4.025222,82.813423,0.980368,2.258036,-3.819054,-17.28981,0.970637,-98.135605,-4.286474,-20.044304,0.991583,-98.893845,-4.574811,81.006889,1.915976,-4.063734,82.767143,2.191721,-3.750261,-17.183941,-98.138527,-4.284278,-20.075796,,,,,,,,,,,,,,,,,,
108,0.421875,0.00027,3.00E-05,-1.40E-05,-1,-48.230904,-4.764985,31.634703,0.073119,-98.899559,-5.123513,81.038452,0.98311,1.858819,-4.62454,82.819145,0.980484,2.255488,-4.433446,-17.284147,0.97297,-98.138374,-4.87844,-20.034622,0.990318,-98.891441,-5.154846,81.016678,1.919522,-4.65872,82.783562,2.190375,-4.370107,-17.185572,-98.14521,-4.874126,-20.07089,,,,,,,,,,,,,,,,,,
109,0.425781,0.000188,4.60E-05,-5.40E-05,-1,-48.229328,-5.38525,31.637255,0.070106,-98.899597,-5.755881,81.039253,0.984087,1.85867,-5.249128,82.82338,0.981241,2.258666,-5.041701,-17.279856,0.972436,-98.135056,-5.494287,-20.033754,0.99213,-98.888924,-5.787591,81.014717,1.914915,-5.284059,82.783119,2.196656,-4.977238,-17.178596,-98.143181,-5.488777,-20.064758,,,,,,,,,,,,,,,,,,
110,0.429688,0.000187,2.20E-05,-9.20E-05,-1,-48.226967,-5.961671,31.639137,0.072962,-98.894852,-6.336176,81.043541,0.983319,1.863468,-5.821914,82.822876,0.980701,2.258658,-5.614265,-17.28038,0.972029,-98.135155,-6.074331,-20.02949,0.990989,-98.889008,-6.368502,81.020134,1.92388,-5.855268,82.784492,2.191528,-5.550849,-17.180984,-98.13797,-6.068717,-20.061348,,,,,,,,,,,,,,,,,,
111,0.433594,0.000226,-4.00E-06,-5.50E-05,-1,-48.21904,-6.53693,31.640455,0.073118,-98.884369,-6.903857,81.047531,0.983059,1.874074,-6.396815,82.821571,0.980535,2.264068,-6.197049,-17.281727,0.973265,-98.129936,-6.649998,-20.025562,0.990024,-98.876251,-6.935239,81.026886,1.934367,-6.430065,82.78698,2.199198,-6.134311,-17.183836,-98.136948,-6.645654,-20.06316,,,,,,,,,,,,,,,,,,
