Format Version,1.22,Take Name,Section1 No3,Capture Frame Rate,256,Export Frame Rate,256,Capture Start Time,2019-12-12 06.08.21.411 ÂçàÂæ?Total Frames in Take,33114,Total Exported Frames,33114,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Glob,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
52,0.203125,0.000181,2.20E-05,-4.60E-05,-1,-48.262192,-5.403289,31.574104,0.053758,-98.930031,-5.773793,80.978584,0.9877,1.828331,-5.268768,82.757774,0.984292,2.223406,-5.059872,-17.34548,0.979443,-98.170456,-5.510723,-20.094454,0.994806,-98.925751,-5.79331,80.95945,1.875606,-5.302306,82.722504,2.180858,-5.010378,-17.26552,-98.180832,-5.505661,-20.116314,,,,,,,,,,,,,,,,,,
53,0.207031,0.000204,3.20E-05,-7.00E-05,-1,-48.268127,-4.319464,31.619385,0.052748,-98.937004,-4.690136,81.022812,0.988139,1.821306,-4.180167,82.804108,0.986218,2.218481,-3.975865,-17.299152,0.978626,-98.175293,-4.431688,-20.05022,0.994269,-98.929665,-4.713543,81.008064,1.860678,-4.205114,82.76815,2.172285,-3.928448,-17.22155,-98.178024,-4.427592,-20.073265,,,,,,,,,,,,,,,,,,
54,0.210938,0.000215,4.20E-05,-2.70E-05,-1,-48.25275,-3.43363,31.649523,0.059286,-98.922577,-3.798911,81.052002,0.986442,1.835737,-3.297511,82.835182,0.985025,2.234805,-3.095396,-17.268068,0.977281,-98.158958,-3.542701,-20.021017,0.991967,-98.910339,-3.820389,81.038589,1.878242,-3.327824,82.802467,2.182606,-3.038262,-17.184702,-98.164391,-3.545645,-20.054089,,,,,,,,,,,,,,,,,,
55,0.214844,0.000108,4.00E-05,-5.50E-05,-1,-48.23243,-3.916028,31.629469,0.057227,-98.902061,-4.294629,81.032036,0.98705,1.856219,-3.787992,82.814995,0.984361,2.254944,-3.564588,-17.288216,0.977299,-98.138809,-4.016905,-20.04093,0.994064,-98.896652,-4.313217,81.017838,1.899862,-3.820928,82.773132,2.208233,-3.510905,-17.202387,-98.14418,-4.015909,-20.066204,,,,,,,,,,,,,,,,,,
56,0.21875,0.000174,-5.00E-06,-8.00E-06,-1,-48.237408,-5.122897,31.582035,0.055375,-98.902672,-5.490179,80.989182,0.98711,1.85582,-4.992869,82.763062,0.984204,2.245627,-4.782694,-17.340206,0.980131,-98.148407,-5.225846,-20.083897,0.99318,-98.902649,-5.505767,80.976486,1.90371,-5.025649,82.729652,2.201304,-4.734411,-17.264101,-98.154198,-5.224808,-20.110489,,,,,,,,,,,,,,,,,,
57,0.222656,0.000169,1.30E-05,-7.00E-05,-1,-48.263134,-5.462644,31.575163,0.054434,-98.930077,-5.836748,80.980537,0.98768,1.828302,-5.326911,82.757935,0.984908,2.221562,-5.115647,-17.345316,0.978405,-98.172325,-5.57127,-20.092506,0.994573,-98.924316,-5.855276,80.961754,1.873399,-5.361222,82.721886,2.175462,-5.062221,-17.264881,-98.17868,-5.570123,-20.11426,,,,,,,,,,,,,,,,,,
58,0.226563,0.000245,3.40E-05,-4.70E-05,-1,-48.272789,-4.467092,31.619511,0.053689,-98.941864,-4.831327,81.022766,0.987841,1.816463,-4.325848,82.804413,0.986141,2.214026,-4.129881,-17.298859,0.978758,-98.179771,-4.581311,-20.050276,0.993571,-98.935287,-4.850438,81.011406,1.855734,-4.353444,82.76812,2.167552,-4.080203,-17.221802,-98.180962,-4.582136,-20.07604,,,,,,,,,,,,,,,,,,
59,0.230469,0.000205,4.00E-05,-2.70E-05,-1,-48.25745,-3.472556,31.651228,0.059757,-98.927109,-3.838742,81.053886,0.986459,1.831211,-3.337461,82.836708,0.984662,2.229933,-3.133428,-17.266535,0.976401,-98.163841,-3.580595,-20.019136,0.992721,-98.920624,-3.856395,81.040398,1.875328,-3.371346,82.798149,2.176776,-3.074588,-17.181881,-98.164406,-3.584812,-20.047266,,,,,,,,,,,,,,,,,,
60,0.234375,0.00016,4.10E-05,-8.10E-05,-1,-48.238232,-3.78382,31.638908,0.059123,-98.907944,-4.159953,81.041443,0.986632,1.850322,-3.647856,82.824501,0.983709,2.249204,-3.434808,-17.27873,0.976462,-98.144516,-3.892664,-20.031561,0.994073,-98.900818,-4.18078,81.023918,1.896528,-3.682847,82.782906,2.200622,-3.378263,-17.189388,-98.152176,-3.89088,-20.05695,,,,,,,,,,,,,,,,,,
61,0.238281,0.000224,3.20E-05,-3.00E-05,-1,-48.236843,-4.985083,31.593245,0.056067,-98.905685,-5.349738,80.99675,0.987053,1.852665,-4.847763,82.777893,0.984165,2.249729,-4.647467,-17.325363,0.97927,-98.144081,-5.095363,-20.076298,0.993445,-98.903221,-5.367241,80.981331,1.900318,-4.881031,82.744202,2.203755,-4.596304,-17.246372,-98.15107,-5.094017,-20.102161,,,,,,,,,,,,,,,,,,
62,0.242188,0.000159,2.60E-05,-8.30E-05,-1,-48.264271,-5.49969,31.575922,0.053852,-98.932503,-5.876065,80.97995,0.987053,1.825809,-5.363722,82.760017,0.984165,2.221704,-5.150435,-17.343224,0.97927,-98.172096,-5.608535,-20.093058,0.993445,-98.927216,-5.894535,80.960045,1.868618,-5.398422,82.71859,2.177509,-5.097173,-17.259987,-98.178452,-5.605612,-20.110382,,,,,,,,,,,,,,,,,,
63,0.246094,0.000294,2.60E-05,-3.00E-06,-1,-48.274197,-4.616421,31.616837,0.05315,-98.942467,-4.971376,81.021004,0.988065,1.815938,-4.474605,82.800865,0.986018,2.211809,-4.288428,-17.302431,0.978372,-98.182076,-4.731277,-20.052086,0.994395,-98.936867,-4.993278,81.006966,1.855681,-4.501406,82.762749,2.165561,-4.239924,-17.223995,-98.183662,-4.728174,-20.074362,,,,,,,,,,,,,,,,,,
64,0.25,0.000218,3.60E-05,-1.90E-05,-1,-48.263428,-3.53781,31.653482,0.057014,-98.932655,-3.901914,81.056587,0.987299,1.825687,-3.402209,82.838531,0.985643,2.223533,-3.200747,-17.264734,0.97619,-98.17028,-3.64637,-20.016447,0.993853,-98.921318,-3.92284,81.040077,1.865273,-3.433743,82.799591,2.171975,-3.141998,-17.179108,-98.173203,-3.648633,-20.041746,,,,,,,,,,,,,,,,,,
65,0.253906,0.000215,6.20E-05,-3.50E-05,-1,-48.238903,-3.676469,31.643837,0.055016,-98.91069,-4.042467,81.044304,0.987435,1.84755,-3.539576,82.83149,0.985028,2.250597,-3.33752,-17.271749,0.97883,-98.143066,-3.786311,-20.028685,0.993691,-98.901985,-4.062536,81.031235,1.889233,-3.569867,82.794678,2.206713,-3.28706,-17.190113,-98.151428,-3.785353,-20.056767,,,,,,,,,,,,,,,,,,
66,0.257813,0.000218,2.70E-05,-9.00E-06,-1,-48.237595,-4.844903,31.600904,0.056124,-98.905952,-5.207916,81.004921,0.987435,1.852442,-4.710279,82.785049,0.985028,2.2485,-4.508927,-17.318214,0.97883,-98.145378,-4.952491,-20.06813,0.993691,-98.902321,-5.226201,80.990692,1.897866,-4.742145,82.75,2.201453,-4.457368,-17.238632,-98.150551,-4.952098,-20.094212,,,,,,,,,,,,,,,,,,
67,0.261719,0.000172,2.10E-05,-5.20E-05,-1,-48.261982,-5.516907,31.576563,0.05527,-98.929794,-5.888838,80.981079,0.987494,1.828574,-5.382694,82.760201,0.984624,2.22357,-5.172073,-17.343052,0.978072,-98.170288,-5.624022,-20.091963,0.994541,-98.925308,-5.907675,80.963882,1.873649,-5.415991,82.721382,2.177684,-5.120396,-17.260929,-98.175835,-5.621991,-20.114168,,,,,,,,,,,,,,,,,,
68,0.265625,0.00026,2.20E-05,-4.00E-06,-1,-48.276985,-4.775809,31.606775,0.051055,-98.944839,-5.134245,81.011337,0.988471,1.813572,-4.637302,82.790405,0.986349,2.208616,-4.444368,-17.312887,0.979587,-98.185287,-4.887322,-20.061747,0.994537,-98.936913,-5.153405,80.99556,1.85286,-4.666266,82.756851,2.16497,-4.394418,-17.237164,-98.190742,-4.886809,-20.084499,,,,,,,,,,,,,,,,,,
69,0.269531,0.000217,4.30E-05,-1.10E-05,-1,-48.264423,-3.631403,31.650473,0.057363,-98.934441,-3.994842,81.05278,0.98708,1.823887,-3.49668,82.836311,0.98539,2.22332,-3.295004,-17.266949,0.976871,-98.170456,-3.739087,-20.020247,0.993296,-98.924942,-4.017409,81.035507,1.866487,-3.526584,82.801529,2.170758,-3.239064,-17.184471,-98.173096,-3.739481,-20.046221,,,,,,,,,,,,,,,,,,
70,0.273438,0.000181,4.50E-05,-1.30E-05,-1,-48.242397,-3.581739,31.650434,0.059002,-98.912582,-3.948841,81.052544,0.986717,1.845744,-3.450466,82.836449,0.985049,2.245504,-3.241711,-17.266788,0.976188,-98.148254,-3.685937,-20.020454,0.993044,-98.904793,-3.968413,81.039276,1.887503,-3.482163,82.796547,2.192908,-3.183891,-17.181366,-98.148712,-3.689041,-20.048012,,,,,,,,,,,,,,,,,,
71,0.277344,0.000212,3.00E-05,-3.60E-05,-1,-48.2342,-4.699121,31.609419,0.05736,-98.90284,-5.065529,81.013115,0.986917,1.855507,-4.562469,82.793892,0.984942,2.252187,-4.359767,-17.309376,0.977841,-98.14164,-4.80872,-20.059929,0.992941,-98.896973,-5.086633,80.998795,1.899494,-4.591694,82.759155,2.201735,-4.307254,-17.228697,-98.144615,-4.808593,-20.087334,,,,,,,,,,,,,,,,,,
72,0.28125,0.000186,1.90E-05,-7.40E-05,-1,-48.256149,-5.516237,31.574812,0.055776,-98.923668,-5.889063,80.979607,0.987408,1.834683,-5.378439,82.758163,0.984637,2.22912,-5.170504,-17.345093,0.977693,-98.164726,-5.626943,-20.093433,0.994485,-98.919075,-5.910536,80.961548,1.879996,-5.409891,82.719719,2.181604,-5.119402,-17.262562,-98.169563,-5.62296,-20.115206,,,,,,,,,,,,,,,,,,
73,0.285156,0.000242,1.20E-05,-1.30E-05,-1,-48.27253,-4.921746,31.603071,0.052611,-98.939415,-5.282801,81.008614,0.988045,1.819029,-4.784286,82.785728,0.986131,2.212115,-4.587707,-17.31756,0.9794,-98.181839,-5.032191,-20.06448,0.993814,-98.931358,-5.300541,80.994194,1.858885,-4.814268,82.753151,2.166791,-4.535799,-17.241316,-98.186844,-5.033583,-20.089884,,,,,,,,,,,,,,,,,,
74,0.289063,0.000216,5.10E-05,-6.90E-05,-1,-48.264156,-3.739839,31.647722,0.058475,-98.934921,-4.10922,81.049217,0.986799,1.823321,-3.599469,82.834366,0.984547,2.224319,-3.39752,-17.268892,0.97661,-98.169357,-3.853147,-20.023785,0.99357,-98.927246,-4.130063,81.034386,1.866787,-3.631806,82.793999,2.174347,-3.341562,-17.182453,-98.173576,-3.852813,-20.05028,,,,,,,,,,,,,,,,,,
75,0.292969,0.0002,5.10E-05,-2.00E-05,-1,-48.239567,-3.514323,31.65206,0.057561,-98.910301,-3.880315,81.053604,0.986917,1.847979,-3.380408,82.838638,0.985164,2.248891,-3.17539,-17.264605,0.977484,-98.144836,-3.621179,-20.019394,0.992874,-98.900314,-3.900446,81.039948,1.889647,-3.41081,82.803047,2.198991,-3.120192,-17.18158,-98.149719,-3.623026,-20.048971,,,,,,,,,,,,,,,,,,
76,0.296875,0.000184,2.00E-05,-3.60E-05,-1,-48.230774,-4.553375,31.614988,0.057725,-98.898453,-4.922495,81.019638,0.986975,1.859922,-4.419542,82.798477,0.985047,2.254665,-4.211336,-17.304771,0.976872,-98.139214,-4.660128,-20.053398,0.993381,-98.891113,-4.947509,81.003601,1.902956,-4.446665,82.76152,2.203038,-4.159207,-17.221395,-98.141602,-4.65727,-20.079279,,,,,,,,,,,,,,,,,,
77,0.300781,0.000191,3.10E-05,-7.40E-05,-1,-48.248974,-5.494241,31.578135,0.054289,-98.91774,-5.866645,80.981659,0.987555,1.840562,-5.35585,82.762756,0.984144,2.237532,-5.148925,-17.340488,0.979396,-98.156242,-5.605545,-20.091377,0.994616,-98.917297,-5.884039,80.965782,1.887789,-5.389022,82.724686,2.195007,-5.100877,-17.260874,-98.163269,-5.601541,-20.113251,,,,,,,,,,,,,,,,,,
78,0.304688,0.000238,2.50E-05,-2.20E-05,-1,-48.266823,-5.068501,31.595554,0.051025,-98.93499,-5.430897,80.999763,0.988455,1.823392,-4.93049,82.77951,0.986043,2.219085,-4.733127,-17.323759,0.979742,-98.174789,-5.179488,-20.073301,0.994734,-98.929405,-5.449584,80.983894,1.864349,-4.96028,82.745262,2.175576,-4.6842,-17.248512,-98.180229,-5.17759,-20.094387,,,,,,,,,,,,,,,,,,
79,0.308594,0.000219,5.40E-05,-7.30E-05,-1,-48.262703,-3.860339,31.64105,0.057584,-98.93367,-4.229829,81.042343,0.986844,1.824565,-3.719161,82.827881,0.98433,2.225976,-3.51791,-17.27536,0.977875,-98.167686,-3.974458,-20.030666,0.993367,-98.926048,-4.246275,81.030609,1.867609,-3.753346,82.787895,2.180451,-3.462824,-17.18985,-98.175262,-3.976096,-20.060019,,,,,,,,,,,,,,,,,,
80,0.3125,0.000215,5.20E-05,-4.30E-05,-1,-48.241135,-3.460493,31.656937,0.058955,-98.911926,-3.82736,81.058426,0.986593,1.846343,-3.322829,82.843582,0.985279,2.247375,-3.120679,-17.259672,0.976984,-98.146324,-3.571104,-20.01458,0.992189,-98.902084,-3.848124,81.047096,1.887182,-3.351642,82.807594,2.195226,-3.064737,-17.176317,-98.148209,-3.574623,-20.046286,,,,,,,,,,,,,,,,,,
81,0.316406,0.000127,4.10E-05,-6.10E-05,-1,-48.226921,-4.400737,31.620975,0.057229,-98.896667,-4.778087,81.023453,0.986973,1.861621,-4.270138,82.806587,0.984888,2.26054,-4.050532,-17.296619,0.977743,-98.133194,-4.504192,-20.049517,0.993167,-98.889992,-4.799675,81.011528,1.903691,-4.298183,82.768433,2.212557,-3.999229,-17.213474,-98.137184,-4.502582,-20.077833,,,,,,,,,,,,,,,,,,
82,0.320313,0.000165,1.10E-05,-5.20E-05,-1,-48.246059,-5.439296,31.583176,0.055446,-98.912872,-5.81197,80.988693,0.987341,1.845524,-5.305803,82.7658,0.984104,2.238505,-5.093727,-17.337452,0.978663,-98.155403,-5.545686,-20.084343,0.994445,-98.912216,-5.829304,80.973427,1.89251,-5.339528,82.726158,2.19427,-5.04404,-17.25613,-98.160667,-5.542675,-20.106548,,,,,,,,,,,,,,,,,,
83,0.324219,0.000239,3.30E-05,-3.30E-05,-1,-48.264297,-5.189441,31.593588,0.053961,-98.933311,-5.552816,80.996933,0.98767,1.825046,-5.050238,82.778412,0.985165,2.222437,-4.853091,-17.324869,0.979265,-98.171371,-5.301618,-20.076118,0.993939,-98.924789,-5.572431,80.980873,1.86792,-5.081633,82.744926,2.178268,-4.801545,-17.245399,-98.180542,-5.300742,-20.102234,,,,,,,,,,,,,,,,,,
84,0.328125,0.000194,5.40E-05,-9.60E-05,-1,-48.263641,-3.992163,31.640459,0.056577,-98.934639,-4.36638,81.041672,0.98745,1.823559,-3.851282,82.827362,0.985658,2.225075,-3.645037,-17.275873,0.976086,-98.168564,-4.105951,-20.031326,0.994229,-98.927116,-4.385208,81.026253,1.863524,-3.883711,82.785225,2.173821,-3.587588,-17.191248,-98.167839,-4.108501,-20.053986,,,,,,,,,,,,,,,,,,
85,0.332031,0.000202,5.40E-05,-3.20E-05,-1,-48.242363,-3.42721,31.660803,0.059721,-98.913445,-3.794128,81.061989,0.986432,1.844823,-3.291924,82.847733,0.984925,2.246428,-3.087352,-17.255505,0.976607,-98.147263,-3.535434,-20.011003,0.992315,-98.903015,-3.815079,81.048439,1.887297,-3.322321,82.812241,2.193277,-3.029545,-17.170479,-98.15062,-3.537918,-20.041956,,,,,,,,,,,,,,,,,,
86,0.335938,0.000144,3.30E-05,-9.40E-05,-1,-48.228207,-4.247984,31.631411,0.058373,-98.897118,-4.626962,81.034737,0.986961,1.861155,-4.112381,82.816208,0.984492,2.258442,-3.896147,-17.287027,0.975856,-98.135315,-4.356448,-20.038265,0.994317,-98.892357,-4.649498,81.02018,1.90376,-4.142025,82.770813,2.208688,-3.842752,-17.198357,-98.136742,-4.352706,-20.06138,,,,,,,,,,,,,,,,,,
87,0.339844,0.000178,9.00E-06,-5.80E-05,-1,-48.243694,-5.363552,31.588902,0.0552,-98.910248,-5.73554,80.99469,0.987456,1.84815,-5.228128,82.771271,0.9847,2.240617,-5.018657,-17.331995,0.978408,-98.153305,-5.471881,-20.078362,0.994236,-98.906448,-5.754564,80.979706,1.892429,-5.259524,82.732658,2.195463,-4.96847,-17.250591,-98.158211,-5.469429,-20.101971,,,,,,,,,,,,,,,,,,
88,0.34375,0.000224,1.30E-05,-4.70E-05,-1,-48.265541,-5.290639,31.592369,0.055198,-98.932564,-5.657066,80.997734,0.987577,1.825839,-5.151579,82.775185,0.985093,2.21923,-4.951259,-17.328087,0.977686,-98.174675,-5.402653,-20.075348,0.994446,-98.924393,-5.679104,80.979698,1.868636,-5.18228,82.737999,2.171941,-4.898477,-17.244965,-98.181259,-5.399605,-20.098356,,,,,,,,,,,,,,,,,,
89,0.347656,0.000173,5.60E-05,-0.000108,-1,-48.26833,-4.129992,31.638258,0.054245,-98.939522,-4.507612,81.039253,0.988038,1.818668,-3.990014,82.825363,0.986063,2.220575,-3.779488,-17.277859,0.976656,-98.173035,-4.242852,-20.03372,0.994998,-98.932907,-4.531093,81.021202,1.858487,-4.017564,82.784882,2.170382,-3.727462,-17.195852,-98.172668,-4.239315,-20.052446,,,,,,,,,,,,,,,,,,
90,0.351563,0.000233,5.80E-05,-3.00E-05,-1,-48.2481,-3.418339,31.667318,0.06055,-98.919525,-3.782132,81.068176,0.986385,1.838732,-3.280043,82.854584,0.984635,2.241034,-3.081577,-17.248661,0.975458,-98.152634,-3.529605,-20.004831,0.992972,-98.909782,-3.804983,81.052567,1.881852,-3.311335,82.81501,2.186745,-3.022542,-17.160275,-98.154884,-3.530717,-20.03297,,,,,,,,,,,,,,,,,,
91,0.355469,8.20E-05,4.20E-05,-0.000102,-1,-48.230087,-4.105031,31.640068,0.056526,-98.89991,-4.490981,81.042397,0.98734,1.858324,-3.975047,82.825813,0.984871,2.257466,-3.746285,-17.277378,0.976813,-98.13623,-4.207812,-20.03055,0.994449,-98.894478,-4.509731,81.027832,1.900017,-4.007269,82.782661,2.209896,-3.69172,-17.191406,-98.139076,-4.207412,-20.053688,,,,,,,,,,,,,,,,,,
92,0.359375,0.000217,2.50E-05,-3.60E-05,-1,-48.241318,-5.275304,31.594471,0.056175,-98.909462,-5.64124,80.998672,0.987075,1.848906,-5.138101,82.778435,0.984265,2.244577,-4.936417,-17.324842,0.978959,-98.149284,-5.38546,-20.074371,0.993526,-98.907982,-5.659886,80.983154,1.896791,-5.169914,82.743919,2.19758,-4.8866,-17.246159,-98.153999,-5.383027,-20.098936,,,,,,,,,,,,,,,,,,
93,0.363281,0.000216,2.40E-05,-6.60E-05,-1,-48.26199,-5.38122,31.5914,0.054244,-98.930046,-5.750194,80.995667,0.987713,1.82829,-5.241092,82.775291,0.984782,2.223816,-5.039306,-17.32798,0.97855,-98.170013,-5.494289,-20.077381,0.994711,-98.927521,-5.768399,80.976501,1.874906,-5.274799,82.739403,2.177208,-4.987549,-17.248964,-98.1745,-5.492042,-20.096983,,,,,,,,,,,,,,,,,,
94,0.367188,0.000205,4.20E-05,-9.50E-05,-1,-48.269157,-4.274708,31.636223,0.055487,-98.938988,-4.647717,81.038651,0.987761,1.81926,-4.132816,82.82193,0.985966,2.218399,-3.92878,-17.281317,0.976144,-98.175301,-4.38952,-20.034365,0.994641,-98.931587,-4.67322,81.021019,1.85903,-4.158515,82.781425,2.166454,-3.876114,-17.19787,-98.174469,-4.385545,-20.054296,,,,,,,,,,,,,,,,,,
95,0.371094,0.000249,3.60E-05,-3.30E-05,-1,-48.248615,-3.434172,31.665924,0.058108,-98.917854,-3.796667,81.069038,0.986886,1.840483,-3.293939,82.850975,0.985562,2.238359,-3.098693,-17.252293,0.976726,-98.155441,-3.547389,-20.004011,0.992718,-98.907478,-3.822308,81.052864,1.882409,-3.32,82.81749,2.184272,-3.044606,-17.1702,-98.156876,-3.54703,-20.032043,,,,,,,,,,,,,,,,,,
96,0.375,0.000151,4.10E-05,-0.000103,-1,-48.230679,-3.960652,31.65099,0.057573,-98.90036,-4.33989,81.053513,0.986968,1.857873,-3.823422,82.836586,0.984751,2.256744,-3.608551,-17.266642,0.977171,-98.136963,-4.070746,-20.019484,0.993537,-98.891823,-4.356784,81.041862,1.898735,-3.856568,82.794983,2.210108,-3.552592,-17.179886,-98.142265,-4.073329,-20.048111,,,,,,,,,,,,,,,,,,
97,0.378906,0.000208,1.10E-05,-2.50E-05,-1,-48.234097,-5.169087,31.601969,0.057701,-98.900909,-5.534782,81.007538,0.986863,1.857512,-5.03389,82.784561,0.984438,2.250478,-4.830447,-17.318699,0.977571,-98.143463,-5.277233,-20.065527,0.993427,-98.896652,-5.553521,80.991341,1.903817,-5.066948,82.74823,2.200422,-4.775777,-17.236536,-98.14679,-5.277259,-20.090651,,,,,,,,,,,,,,,,,,
98,0.382813,0.000202,2.90E-05,-5.50E-05,-1,-48.258236,-5.450409,31.588703,0.055185,-98.926781,-5.819715,80.992477,0.987485,1.83155,-5.312747,82.773079,0.985147,2.228051,-5.108172,-17.330173,0.977394,-98.165764,-5.561002,-20.080559,0.994789,-98.922951,-5.840612,80.972389,1.875862,-5.344193,82.734123,2.179616,-5.05581,-17.248652,-98.168365,-5.556973,-20.098429,,,,,,,,,,,,,,,,,,
99,0.386719,0.000255,2.90E-05,-7.00E-06,-1,-48.26376,-4.424171,31.632357,0.053166,-98.932327,-4.783379,81.036179,0.988249,1.826063,-4.286035,82.816704,0.987303,2.222545,-4.091966,-17.286573,0.977277,-98.171318,-4.535307,-20.03688,0.994005,-98.92247,-4.809769,81.020859,1.861709,-4.307131,82.781517,2.170767,-4.042473,-17.208912,-98.168968,-4.532373,-20.059126,,,,,,,,,,,,,,,,,,
100,0.390625,0.000231,4.80E-05,-2.50E-05,-1,-48.245785,-3.473844,31.666967,0.056694,-98.916275,-3.837332,81.068787,0.987163,1.842018,-3.336313,82.853287,0.985686,2.242435,-3.137387,-17.24996,0.977533,-98.151314,-3.584344,-20.004242,0.992923,-98.906059,-3.85916,81.055061,1.882365,-3.36405,82.818642,2.192046,-3.083387,-17.168562,-98.154221,-3.585637,-20.032959,,,,,,,,,,,,,,,,,,
101,0.394531,0.000204,5.50E-05,-9.40E-05,-1,-48.224953,-3.842716,31.653263,0.056087,-98.896072,-4.215758,81.054367,0.987477,1.862131,-3.701064,82.840279,0.985325,2.263885,-3.496757,-17.262959,0.976753,-98.129753,-3.957287,-20.018629,0.994357,-98.887321,-4.239251,81.039642,1.901684,-3.728967,82.798187,2.216413,-3.444478,-17.176834,-98.133385,-3.954385,-20.043148,,,,,,,,,,,,,,,,,,
102,0.398438,0.000216,2.10E-05,-1.50E-05,-1,-48.22858,-5.041936,31.6066,0.056068,-98.896385,-5.405893,81.011162,0.987116,1.862012,-4.906923,82.790207,0.98482,2.256978,-4.705022,-17.31307,0.978891,-98.136917,-5.149908,-20.061892,0.993105,-98.890709,-5.426692,80.996429,1.906791,-4.935971,82.757652,2.209585,-4.654475,-17.233915,-98.142685,-5.148048,-20.089405,,,,,,,,,,,,,,,,,,
103,0.402344,0.000189,1.10E-05,-6.80E-05,-1,-48.251842,-5.495429,31.59104,0.052544,-98.918602,-5.867343,80.99662,0.988196,1.839787,-5.357797,82.773621,0.985538,2.232678,-5.150601,-17.329649,0.978647,-98.161224,-5.605974,-20.076439,0.995075,-98.912689,-5.890503,80.977783,1.882078,-5.385494,82.737541,2.187704,-5.102337,-17.250271,-98.167076,-5.599959,-20.096327,,,,,,,,,,,,,,,,,,
104,0.40625,0.000275,3.90E-05,-2.60E-05,-1,-48.260456,-4.579696,31.6252,0.051642,-98.92997,-4.938951,81.028046,0.988607,1.828358,-4.437519,82.810524,0.987342,2.226789,-4.24743,-17.292757,0.977788,-98.167,-4.694884,-20.045012,0.99462,-98.918373,-4.961834,81.013428,1.861823,-4.461939,82.773239,2.179508,-4.196222,-17.213545,-98.168449,-4.694594,-20.067684,,,,,,,,,,,,,,,,,,
105,0.410156,0.000242,5.50E-05,1.50E-05,-1,-48.24622,-3.529853,31.666458,0.057083,-98.917366,-3.888144,81.067635,0.987152,1.840942,-3.395091,82.853416,0.985478,2.24264,-3.198568,-17.249838,0.97694,-98.151085,-3.637609,-20.005386,0.993347,-98.907722,-3.909652,81.05397,1.880878,-3.423929,82.815369,2.192482,-3.143421,-17.165756,-98.153954,-3.638562,-20.032835,,,,,,,,,,,,,,,,,,
106,0.414063,0.000191,5.20E-05,-7.50E-05,-1,-48.224739,-3.723584,31.661316,0.057507,-98.895576,-4.095955,81.062706,0.98704,1.862645,-3.585093,82.848045,0.985261,2.263822,-3.378301,-17.25519,0.976868,-98.129837,-3.834988,-20.010288,0.993324,-98.887383,-4.11971,81.04937,1.903356,-3.611309,82.809113,2.213676,-3.326025,-17.170864,-98.131882,-3.832966,-20.037607,,,,,,,,,,,,,,,,,,
107,0.417969,0.000222,2.50E-05,-9.00E-06,-1,-48.224407,-4.905442,31.61414,0.060879,-98.892586,-5.268092,81.018341,0.985992,1.865815,-4.770369,82.798096,0.983763,2.261501,-4.569825,-17.30517,0.977206,-98.13237,-5.013482,-20.054708,0.99216,-98.890312,-5.28578,81.004234,1.915095,-4.80389,82.763008,2.208118,-4.513488,-17.22263,-98.133446,-5.015517,-20.083466,,,,,,,,,,,,,,,,,,
108,0.421875,0.000172,3.60E-05,-9.80E-05,-1,-48.24572,-5.524538,31.587902,0.054897,-98.914932,-5.901192,80.990944,0.987569,1.843337,-5.385743,82.773003,0.985014,2.241224,-5.174998,-17.330236,0.977496,-98.152512,-5.636218,-20.082071,0.995024,-98.912819,-5.92204,80.971657,1.887655,-5.41674,82.732361,2.193924,-5.124101,-17.248516,-98.154617,-5.631366,-20.09934,,,,,,,,,,,,,,,,,,
109,0.425781,0.000299,3.30E-05,-2.80E-05,-1,-48.26017,-4.732102,31.621248,0.049118,-98.929153,-5.089133,81.024651,0.989009,1.829188,-4.587287,82.806023,0.987705,2.226535,-4.402037,-17.297268,0.979767,-98.167259,-4.849952,-20.048414,0.9944,-98.917343,-5.113718,81.010735,1.86246,-4.607651,82.774498,2.182393,-4.356353,-17.223476,-98.172028,-4.846003,-20.072212,,,,,,,,,,,,,,,,,,
110,0.429688,0.000224,4.40E-05,-2.50E-05,-1,-48.250477,-3.609553,31.66778,0.060553,-98.92054,-3.97359,81.070038,0.986442,1.837771,-3.472692,82.853668,0.985203,2.237309,-3.272552,-17.249584,0.975127,-98.156448,-3.719376,-20.002991,0.992675,-98.910141,-3.997186,81.056961,1.877846,-3.500546,82.813141,2.181894,-3.214496,-17.161348,-98.156021,-3.720692,-20.032234,,,,,,,,,,,,,,,,,,
111,0.433594,0.000174,4.90E-05,-1.60E-05,-1,-48.227356,-3.624256,31.665579,0.058652,-98.897949,-3.992403,81.067245,0.986814,1.860335,-3.493432,82.85202,0.985609,2.260968,-3.283193,-17.251209,0.976215,-98.132774,-3.727998,-20.005747,0.99271,-98.886818,-4.016104,81.055153,1.898894,-3.519399,82.813423,2.208417,-3.228025,-17.165691,-98.133858,-3.728762,-20.035896,,,,,,,,,,,,,,,,,,
